"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"300560",13.6555434009832,28.3520113790235,5.01217692986409,5.65662620768503,1.54377470044988e-08,2.83578774830633e-07,"Isoptericola halotolerans"
"2847989",13.6555434009832,28.3520113790235,5.01217692986409,5.65662620768503,1.54377470044988e-08,2.83578774830633e-07,"Geomonas subterranea"
"29284",13.6555434009832,28.3520113790235,5.01217692986409,5.65662620768503,1.54377470044988e-08,2.83578774830633e-07,"Halorubrum trapanicum"
"3133296",13.6555434009832,28.3520113790235,5.01217692986409,5.65662620768503,1.54377470044988e-08,2.83578774830633e-07,"Sorangium sp. So ce296"
"59561",13.6555434009832,28.3520113790235,5.01217692986409,5.65662620768503,1.54377470044988e-08,2.83578774830633e-07,"Trueperella bernardiae"
"1791",46.0255651080158,26.6637582212314,4.72009696287366,5.64898527105641,1.61397682105471e-08,2.95999210579329e-07,"Mycolicibacterium aurum"
"223786",43.5128126605982,-20.8637759260529,3.69488159414156,-5.64666969548729,1.63585690767613e-08,2.9953194322313e-07,"Hydrogenimonas thermophila"
"2502979",20.1039944514475,28.2885285884858,5.0115316704043,5.64468718327059,1.65481852440432e-08,3.02037371503716e-07,"Ectopseudomonas khazarica"
"2493670",20.1039944514475,28.2885285884858,5.0115316704043,5.64468718327059,1.65481852440432e-08,3.02037371503716e-07,"Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1"
"3243368",13.004193998139,-28.8438718481371,5.11038566815563,-5.64416733317645,1.65982581721868e-08,3.02141690186278e-07,"Microbulbifer sp. JMSA002"
"3231906",18.8200435410457,28.2826873912002,5.0116243100076,5.64341731177317,1.66707610157522e-08,3.02141690186278e-07,"Streptococcus sp. ZY19097"
"161899",18.8200435410457,28.2826873912002,5.0116243100076,5.64341731177317,1.66707610157522e-08,3.02141690186278e-07,"Corynebacterium singulare"
"3239420",16.6901086012017,28.2829615047232,5.01181169512,5.64326100524933,1.66859094894904e-08,3.02141690186278e-07,"Promicromonospora sp. Populi"
"3133321",16.6901086012017,28.2829615047232,5.01181169512,5.64326100524933,1.66859094894904e-08,3.02141690186278e-07,"Sorangium sp. So ce834"
"1799667",21.8552917867311,28.2536739246325,5.01142124925152,5.63785651203284,1.72179880334647e-08,3.08253687738259e-07,"Prochlorococcus sp. MIT 1306"
"1736226",6.0191623281489,28.2698777946007,5.01472086323466,5.63737814438702,1.72658697868074e-08,3.08253687738259e-07,"Pseudomonas sp. Leaf58"
"641491",17.63841022627,28.254778170741,5.0117228191066,5.63773759854057,1.72298785086878e-08,3.08253687738259e-07,"Pseudodesulfovibrio mercurii"
"3392295",15.7059356169877,28.2579735209687,5.0119137443187,5.63816038394531,1.71876392641768e-08,3.08253687738259e-07,"Synechococcus sp. A10-1-5-9"
"1320552",17.63841022627,28.254778170741,5.0117228191066,5.63773759854057,1.72298785086878e-08,3.08253687738259e-07,"Afipia sp. NBIMC_P1-C1"
"3066224",6.0191623281489,28.2698777946007,5.01472086323466,5.63737814438702,1.72658697868074e-08,3.08253687738259e-07,"Candidatus Lariskella endosymbiont of Epinotia ramella"
"2874628",17.63841022627,28.254778170741,5.0117228191066,5.63773759854057,1.72298785086878e-08,3.08253687738259e-07,"Pseudomonas sp. p1(2021b)"
"758782",17.63841022627,28.254778170741,5.0117228191066,5.63773759854057,1.72298785086878e-08,3.08253687738259e-07,"Burkholderia sp. THE68"
"2975745",17.63841022627,28.254778170741,5.0117228191066,5.63773759854057,1.72298785086878e-08,3.08253687738259e-07,"Streptomyces sp. NBC_00445"
"3157631",17.069429251229,28.250564306781,5.01177499882029,5.63683810893961,1.73200795130981e-08,3.08259704429074e-07,"Microbacterium sp. MM2322"
"2982694",17.069429251229,28.250564306781,5.01177499882029,5.63683810893961,1.73200795130981e-08,3.08259704429074e-07,"Halomonas sp. LR3S48"
"3374196",123.199420025027,-20.1809753614106,3.58264025231634,-5.63298962221024,1.77112119983331e-08,3.14731537436217e-07,"Candidatus Pelagibacter bacterium nBUS_49"
"2697371",12.4682648225942,28.2269519208165,5.01236636401801,5.63146224175626,1.78688099440586e-08,3.17039784495824e-07,"Klebsiella sp. MPUS7"
"1053",41.1215023408474,26.3755716088221,4.68794401469666,5.62625567330474,1.84163324417067e-08,3.26248465112836e-07,"Halorhodospira halophila"
"2963431",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Janibacter sp. CX7"
"412710",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Streptomyces sp. 2-1"
"143",73.567696476768,-21.4318244320223,3.81199216064596,-5.62221104578311,1.88528743519909e-08,3.26275299301433e-07,"Borrelia anserina"
"285665",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Micromonospora coriariae"
"2714932",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Hymenobacter sp. HDW8"
"3256999",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Streptomyces sp. YH02"
"2734095",11.5086597193445,28.1878252573005,5.01255128617231,5.62344874855641,1.87182315350724e-08,3.26275299301433e-07,"Bellamyvirus bellamy"
"3384787",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Pseudomonas sp. YH-1"
"300028",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Rhodococcus triatomae"
"1936029",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Mycobacterium sp. MS1601"
"3425947",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Erythrobacter sp. W53"
"2724122",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Xanthomonas sp. SS"
"3133310",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Sorangium sp. So ce394"
"556499",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Propionibacterium acidifaciens"
"3135263",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Microbacterium sp. LWO14-1.2"
"3050069",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Curtobacterium sp. 458"
"1913979",9.8623369007101,28.1815904823547,5.01295086324512,5.62175677583071,1.89025273887496e-08,3.26275299301433e-07,"Microcella sp."
"3242688",68.3042054279853,-22.0118096396539,3.91617161978857,-5.62074693775608,1.90133609426551e-08,3.27694130463471e-07,"Fructilactobacillus frigidiflavus"
"2894081",49.4332907078286,26.6688587241382,4.74553175885934,5.61978300415978,1.91197447763446e-08,3.29032119128552e-07,"Nocardioides okcheonensis"
"3035476",17.4487499012563,28.1580559270347,5.01173936401238,5.61841985024765,1.92711753855286e-08,3.2955490479652e-07,"Thalassospira sp. SN3W"
"578923",17.7368755674603,28.1568770096136,5.01171287754745,5.61821431067148,1.92941092462136e-08,3.2955490479652e-07,"Bradyrhizobium sp. STM 3561"
"2027911",17.4487499012563,28.1580559270347,5.01173936401238,5.61841985024765,1.92711753855286e-08,3.2955490479652e-07,"Cupriavidus sp. P-10"
"2903871",17.4487499012563,28.1580559270347,5.01173936401238,5.61841985024765,1.92711753855286e-08,3.2955490479652e-07,"Streptomyces sp. NBC_01450"
"456163",17.4487499012563,28.1580559270347,5.01173936401238,5.61841985024765,1.92711753855286e-08,3.2955490479652e-07,"Thermus parvatiensis"
"169427",15.8361294585822,28.1525503355035,5.0118987769082,5.61714264166975,1.94141147328512e-08,3.31110475413933e-07,"Paraburkholderia terricola"
"3036714",103.790045879333,-22.524671625704,4.02038318468489,-5.60261810652991,2.11138073495132e-08,3.59563112065222e-07,"Pseudoalteromonas sp. MM1"
"3133287",20.2936547764612,28.0608127856695,5.01151891911364,5.59926306546449,2.1526492524826e-08,3.64961748820902e-07,"Sorangium sp. So ce185"
"2714923",20.2936547764612,28.0608127856695,5.01151891911364,5.59926306546449,2.1526492524826e-08,3.64961748820902e-07,"Acidovorax sp. HDW3"
"499555",20.2936547764612,28.0608127856695,5.01151891911364,5.59926306546449,2.1526492524826e-08,3.64961748820902e-07,"Dietzia timorensis"
"1064539",61.4261787620908,26.7733575969954,4.7818551337428,5.5989478660847,2.15656634087136e-08,3.65084988238637e-07,"Azospirillum baldaniorum"
"1145276",16.5793929984864,-28.609726254151,5.11027507502817,-5.59847089131368,2.16250702704971e-08,3.65549932312509e-07,"Lysinibacillus varians"
"150055",113.116456351232,-22.5414185088506,4.02942203017755,-5.59420639983382,2.21633171200737e-08,3.69710370533963e-07,"Streptococcus lutetiensis"
"69656",101.556086214745,-20.0156223059077,3.57816342774372,-5.59382563432241,2.22120033150268e-08,3.69710370533963e-07,"Sulfurisphaera ohwakuensis"
"285562",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Streptomyces coelicoflavus"
"320778",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Photobacterium ganghwense"
"2903844",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Streptomyces sp. NBC_01378"
"98671",12.9980156830243,28.0350489775594,5.01227791395539,5.59327504556423,2.22825874258661e-08,3.69710370533963e-07,"Pseudoglutamicibacter albus"
"1232427",12.9980156830243,28.0350489775594,5.01227791395539,5.59327504556423,2.22825874258661e-08,3.69710370533963e-07,"Corynebacterium ihumii"
"2903560",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Amycolatopsis sp. NBC_01286"
"1550728",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Blastomonas fulva"
"2661553",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Cobetia sp. AM6"
"3020055",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Streptomyces sp. HUAS 31"
"1577075",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Streptomyces sp. PBH53"
"3015156",10.8106385257784,28.0371122961294,5.01270670598853,5.59320820877756,2.2291170540758e-08,3.69710370533963e-07,"Verrucosispora sp. WMMC514"
"57487",70.9801389501163,-22.0245158082202,3.93872642236717,-5.59178613755649,2.24745539575491e-08,3.7221243920433e-07,"Pseudothermotoga hypogea"
"1814",39.8093983358708,25.9012860980654,4.63241595072398,5.59131269160261,2.25359315499842e-08,3.72689596326618e-07,"Amycolatopsis methanolica"
"278153",16.5526964024095,28.0047435410151,5.01182381836499,5.58773503537702,2.30050287532529e-08,3.79898339180702e-07,"Mesorhizobium sp. WSM1497"
"2903789",20.4833151014748,27.9841640812087,5.01150644794231,5.58398245555461,2.35072429919209e-08,3.84859640628816e-07,"Streptomyces sp. NBC_01236"
"1904944",20.4833151014748,27.9841640812087,5.01150644794231,5.58398245555461,2.35072429919209e-08,3.84859640628816e-07,"Stenotrophomonas sp. LM091"
"3374554",20.4833151014748,27.9841640812087,5.01150644794231,5.58398245555461,2.35072429919209e-08,3.84859640628816e-07,"Variovorax sp. UC122_21"
"2878545",20.4833151014748,27.9841640812087,5.01150644794231,5.58398245555461,2.35072429919209e-08,3.84859640628816e-07,"Sphingobium sp. CFD-1"
"2975894",20.4833151014748,27.9841640812087,5.01150644794231,5.58398245555461,2.35072429919209e-08,3.84859640628816e-07,"Streptomyces sp. NBC_01604"
"3135258",20.4833151014748,27.9841640812087,5.01150644794231,5.58398245555461,2.35072429919209e-08,3.84859640628816e-07,"Microbacterium sp. LWH11-1.2"
"3003393",18.3441137619776,27.9673139163448,5.01166178581149,5.58044718730282,2.39900988678025e-08,3.92203844918759e-07,"Acinetobacter sp. TR11"
"3039386",50.7900677625968,26.498172933829,4.74894952609662,5.57979670834889,2.40799854074194e-08,3.93111773184746e-07,"Rugamonas sp. DEMB1"
"218936",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Aeromonas simiae"
"285558",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Streptomyces carpaticus"
"2975749",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Streptomyces sp. NBC_00459"
"3133305",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Sorangium sp. So ce367"
"2985506",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Homoserinibacter sp. YIM 151385"
"3229275",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Sulfitobacter sp. TCYB15"
"2932253",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Hymenobacter sp. 5516J-16"
"2903869",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Streptomyces sp. NBC_01445"
"3458249",13.4658830759696,27.9425758547386,5.01220545523149,5.57490631705322,2.47663108059924e-08,3.99191071639122e-07,"Cellulomonas sp. CW35"
"150829",49.9339733071404,-19.6381904830116,3.52323461576983,-5.57390938290399,2.49085334479224e-08,4.00918785904394e-07,"Leadbettera azotonutricia"
"3242158",29.9381681521719,-27.2875726390285,4.89584886903192,-5.57361417171854,2.495080017246e-08,4.01035052210158e-07,"Cupriavidus sp. a3"
"2763540",21.6858617015467,-27.1800707622125,4.87796235117144,-5.57201323123891,2.51812291461318e-08,4.0417108884759e-07,"Actinomyces trachealis"
"2871165",134.076480049458,-21.5967604176288,3.87837068812925,-5.56851372761538,2.56921390841224e-08,4.07316072946566e-07,"Flavobacterium sp. CHNK8"
"3239955",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Micromonospora sp. CA-111912"
"2903589",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Micromonospora sp. NBC_01405"
"2991496",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Streptomyces endophytica"
"2903752",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Streptomyces sp. NBC_01116"
"1183413",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Agrobacterium salinitolerans"
"38305",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Corynebacterium vitaeruminis"
"3014995",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Micromonospora sp. WMMA1976"
"3022769",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Gordonia sp. MP11Mi"
"1323731",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Streptomonospora nanhaiensis"
"3024399",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Cupriavidus phytorum"
"3130163",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Brachymonas wangyanguii"
"321318",8.53471462561451,27.9120917971961,5.01338473157881,5.56751442221872,2.58398697098224e-08,4.07316072946566e-07,"Dietzia cinnamea"
"488732",42.3466050018125,24.665608133347,4.43138089777934,5.56612232221055,2.60470432738572e-08,4.1001700581296e-07,"Burkholderia diffusa"
"3419765",55.4680052895779,26.5301784246711,4.7712457165155,5.56043012684043,2.6911057942201e-08,4.14113686441752e-07,"Kribbella sp. GL6"
"2041",44.0497661824737,26.4152405383585,4.74935877951675,5.56185408697347,2.6692343259394e-08,4.14113686441752e-07,"Aeromicrobium erythreum"
"2772253",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Chryseoglobus sp. 28M-23"
"2662261",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Raineyella fluvialis"
"2903558",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Amycolatopsis sp. NBC_00438"
"2918899",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Thermus sp. NEB1569"
"2866279",17.2590895762427,27.875918513785,5.01175692197085,5.56210505573023,2.6653974661413e-08,4.14113686441752e-07,"Roseibium porphyridii"
"3061626",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Micromonospora sp. HUAS LYJ1"
"3016050",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Vulcanimicrobium alpinum"
"2903814",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Streptomyces sp. NBC_01288"
"1132417",17.2590895762427,27.875918513785,5.01175692197085,5.56210505573023,2.6653974661413e-08,4.14113686441752e-07,"Sphingobium cupriresistens"
"3378074",17.2590895762427,27.875918513785,5.01175692197085,5.56210505573023,2.6653974661413e-08,4.14113686441752e-07,"Mycolicibacterium sp. SCSIO 43805"
"2993430",17.2590895762427,27.875918513785,5.01175692197085,5.56210505573023,2.6653974661413e-08,4.14113686441752e-07,"Streptococcus parapneumoniae"
"1231063",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Microbacterium gorillae"
"2609255",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Rathayibacter sp. VKM Ac-2801"
"3048493",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Tritonibacter sp. AK171"
"3075222",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Halomonas sp. PAMB 3264"
"2927875",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Streptomyces sp. HP-A2021"
"3140248",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Microbacterium phosphatis"
"2609258",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Rathayibacter sp. VKM Ac-2805"
"3163031",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Cellulosimicrobium sp. ES-005"
"3016092",10.4313178757511,27.8670923303727,5.01279976579791,5.5591872072187,2.71033861538686e-08,4.14113686441752e-07,"Micromonospora sp. WMMD998"
"76115",29.936113301507,25.9167302172572,4.66810971205989,5.55186827556822,2.82632538970788e-08,4.31259570130894e-07,"Aromatoleum bremense"
"3138254",18.0177308762973,27.8191738732137,5.01168988232819,5.55085700160885,2.84272549854564e-08,4.31347836015428e-07,"Rhizobium sp. WSM1274"
"68173",18.0177308762973,27.8191738732137,5.01168988232819,5.55085700160885,2.84272549854564e-08,4.31347836015428e-07,"Kitasatospora albolonga"
"2995154",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Pseudoduganella sp. SL102"
"47421",18.0177308762973,27.8191738732137,5.01168988232819,5.55085700160885,2.84272549854564e-08,4.31347836015428e-07,"Hydrogenophaga pseudoflava"
"2601677",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Tepidiforma bonchosmolovskayae"
"2023229",18.0177308762973,27.8191738732137,5.01168988232819,5.55085700160885,2.84272549854564e-08,4.31347836015428e-07,"Porphyrobacter sp. HT-58-2"
"2903887",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Streptomyces sp. NBC_01506"
"578928",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Bradyrhizobium sp. STM 3566"
"43617",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Mesorhizobium mediterraneum"
"2968968",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Stutzerimonas degradans"
"1761789",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Halomonas sp. hl-4"
"2796366",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Comamonas fluminis"
"2483401",13.2762227509559,27.8120298081394,5.01223466299244,5.54882835264838,2.8759035204454e-08,4.31347836015428e-07,"Microbacterium sp. 10M-3C3"
"1955013",61.7258821681252,-21.715107666671,3.91457830477572,-5.54724059043063,2.90213276218934e-08,4.34712137833702e-07,"Staphylococcus edaphicus"
"3039157",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Rhizobium sp. CB3171"
"869889",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Halosimplex rubrum"
"1356852",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Hymenobacter sp. APR13"
"426114",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Thiomonas arsenitoxydans"
"3451558",18.207391201311,27.775310732929,5.01167400510187,5.54212239356625,2.98827308561258e-08,4.36585559993116e-07,"Pseudomonas sp. MBLB4136"
"3055079",18.207391201311,27.775310732929,5.01167400510187,5.54212239356625,2.98827308561258e-08,4.36585559993116e-07,"Stenotrophomonas tuberculopleuritidis"
"3243390",18.207391201311,27.775310732929,5.01167400510187,5.54212239356625,2.98827308561258e-08,4.36585559993116e-07,"Microbulbifer sp. ZKSA006"
"2931975",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Halosolutus gelatinilyticus"
"68280",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Streptomyces violaceusniger"
"502394",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Deinococcus gobiensis"
"2842357",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Pseudomonas muyukensis"
"157782",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Pseudomonas parafulva"
"2884874",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Thermomonas paludicola"
"2903827",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Streptomyces sp. NBC_01334"
"114687",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Streptomyces auratus"
"3242192",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Microbacterium terrisoli"
"2175645",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Curtobacterium sp. MCPF17_002"
"2862880",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Curtobacterium sp. TC1"
"2585717",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Agromyces laixinhei"
"3415672",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Leifsonia sp. McL0607"
"2779775",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Ruania alkalisoli"
"3018339",8.91403527564182,27.7810129855065,5.01324759145902,5.54152023786666,2.99856912053992e-08,4.36585559993116e-07,"Micromonospora sp. LH3U1"
"3389872",18.3970515263246,27.7381195069875,5.01165865888002,5.53471842258033,3.11728739671792e-08,4.51001731580782e-07,"Rhizobium sp. ZK1"
"2828286",18.3970515263246,27.7381195069875,5.01165865888002,5.53471842258033,3.11728739671792e-08,4.51001731580782e-07,"Streptococcus sp. 11-4097"
"3138497",18.3970515263246,27.7381195069875,5.01165865888002,5.53471842258033,3.11728739671792e-08,4.51001731580782e-07,"Sulfitobacter sp. PM12"
"2903629",18.3970515263246,27.7381195069875,5.01165865888002,5.53471842258033,3.11728739671792e-08,4.51001731580782e-07,"Streptomyces sp. NBC_00162"
"574649",18.3970515263246,27.7381195069875,5.01165865888002,5.53471842258033,3.11728739671792e-08,4.51001731580782e-07,"Agrococcus terreus"
"758802",130.054820947474,27.4178634624717,4.95499651568209,5.53337694097196,3.14123395050831e-08,4.53892441030518e-07,"Mycolicibacterium litorale"
"3387397",51.0817105921073,26.3687866596807,4.76799374487106,5.53037358491621,3.19549512230811e-08,4.55012745589484e-07,"Rhodovulum sp. HP10"
"2903891",11.569279825833,27.7110978788795,5.01253994182479,5.52835452694496,3.23248306679701e-08,4.55012745589484e-07,"Streptomyces sp. NBC_01518"
"2969308",11.569279825833,27.7110978788795,5.01253994182479,5.52835452694496,3.23248306679701e-08,4.55012745589484e-07,"Pseudoxanthomonas sp. JBR18"
"2975623",18.5867118513383,27.7222733436231,5.01164424629209,5.53157247027933,3.17372688052768e-08,4.55012745589484e-07,"Streptomyces sp. NBC_00019"
"2903883",18.5867118513383,27.7222733436231,5.01164424629209,5.53157247027933,3.17372688052768e-08,4.55012745589484e-07,"Streptomyces sp. NBC_01483"
"3133308",18.5867118513383,27.7222733436231,5.01164424629209,5.53157247027933,3.17372688052768e-08,4.55012745589484e-07,"Sorangium sp. So ce385"
"2070347",18.5867118513383,27.7222733436231,5.01164424629209,5.53157247027933,3.17372688052768e-08,4.55012745589484e-07,"Agrococcus sp. SGAir0287"
"2609252",11.569279825833,27.7110978788795,5.01253994182479,5.52835452694496,3.23248306679701e-08,4.55012745589484e-07,"Rathayibacter sp. VKM Ac-2759"
"316277",11.569279825833,27.7110978788795,5.01253994182479,5.52835452694496,3.23248306679701e-08,4.55012745589484e-07,"Syntrophus aciditrophicus"
"3373610",10.9670757325518,27.7195188720052,5.01266909443359,5.52989202953509,3.20427946772948e-08,4.55012745589484e-07,"Schlesneria sphaerica"
"1610493",11.569279825833,27.7110978788795,5.01253994182479,5.52835452694496,3.23248306679701e-08,4.55012745589484e-07,"Tessaracoccus flavus"
