"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"53408",77.0933777087615,26.5718983407305,4.07729975040753,6.5170333228688,7.17114998394417e-11,1.22487523009339e-08,"Pseudomonas citronellolis"
"37330",48.2399363540645,24.7943308335552,3.81700827677836,6.49574982176412,8.26208585298825e-11,1.3904604485529e-08,"Nocardia nova"
"864069",51.4300014396489,26.0565933405714,4.01721674660855,6.48623038888033,8.80105535002953e-11,1.45969967283678e-08,"Microvirga lotononidis"
"2770788",54.9285525026754,24.7915016756149,3.82843214984834,6.47562780408607,9.44185289099519e-11,1.54360806406499e-08,"Clostridioides sp. ES-W-0016-02"
"2975622",462.184609238497,28.2937405742172,4.37631561920065,6.46519653429045,1.01167235988561e-10,1.63064485725788e-08,"Streptomyces sp. NBC_00016"
"286727",100.506425810931,26.6879451422732,4.13231293266625,6.4583553029837,1.05846999973426e-10,1.6622057925197e-08,"Azospirillum oryzae"
"184914",82.8989458009188,26.4883524540163,4.10157465243226,6.45809346376485,1.06030254154088e-10,1.6622057925197e-08,"Corallococcus coralloides"
"2867015",118.090862250727,26.9231866314342,4.17046560372153,6.45567885931229,1.07734854025755e-10,1.66395693719257e-08,"Leisingera sp. M658"
"2840457",66.6809728936832,26.2878643728307,4.07321203816118,6.45384137298636,1.09049956561904e-10,1.66395693719257e-08,"Nocardioides sp. LMS-CY"
"3004092",46.0478512464489,25.8768947852169,4.01461795667985,6.44566807214141,1.15092302546107e-10,1.73304777676006e-08,"Kitasatospora cathayae"
"76832",174.04929340853,-21.9301562867963,3.40352981968819,-6.44335658819213,1.16859692120637e-10,1.73680820341372e-08,"Myroides odoratimimus"
"2175619",66.7114598645785,24.6673136177149,3.83027139900061,6.44009550449901,1.19398348005146e-10,1.75178806996269e-08,"Curtobacterium sp. MCJR17_020"
"3374196",123.199420025027,-22.574779512026,3.50800768635005,-6.43521381092362,1.2329964125325e-10,1.78612796772429e-08,"Candidatus Pelagibacter bacterium nBUS_49"
