,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33
754515,24.32717126,0,0,0
1708,0,0,0,0
3092156,65.6833624,85.28652395,0,0
2662362,126.5012906,0,0,0
3425125,0,0,0,0
1708783,34.05803977,0,0,0
152142,34.05803977,0,0,0
2591108,0,93.03984431,0,0
1743165,304.0896408,0,0,0
262209,0,0,0,0
3066262,24.32717126,0,0,0
2571115,31.62532264,0,0,0
2975968,63.25064528,0,0,0
39778,51.08705965,0,0,0
2712698,55.9524939,0,0,0
2509456,99.74140217,0,0,0
2099789,0,0,0,0
1655,99.74140217,0,0,0
3243379,0,0,0,0
2785918,70.54879666,0,0,0
1572644,29.19260551,0,0,0
2759526,0,0,0,0
715472,0,0,0,0
2508882,43.78890827,0,0,0
292800,29.19260551,0,0,0
1604004,0,0,0,0
2800818,0,0,0,0
1978566,0,0,0,0
2801030,0,124.0531258,0,0
74426,0,0,0,0
2986763,51.08705965,0,0,0
2152891,0,0,0,0
2878390,0,0,0,0
3070995,347.878549,0,0,0
3398215,0,0,0,0
3015997,148.3957447,0,0,0
3448125,0,0,0,0
3127639,87.57781654,0,0,0
2946555,0,0,105.9149422,0
1912599,82.71238229,0,0,0
1805714,306.5223579,0,0,0
1285192,0,0,0,0
2732591,38.92347402,0,105.9149422,0
3073561,60.81792815,0,0,0
139021,0,0,0,0
3067903,38.92347402,0,0,0
35760,0,0,0,0
512749,90.01053367,0,89.62033567,155.6308436
3015161,150.8284618,0,0,0
1293412,0,100.7931647,0,0
3095364,107.0395535,0,0,0
2996826,0,0,0,0
3398770,0,0,0,0
3243004,311.3877921,0,0,0
3133325,85.14509941,0,0,0
3028294,29.19260551,0,0,0
29554,48.65434252,0,0,0
3410269,0,0,0,0
3377110,267.5988839,0,0,0
3066133,0,0,0,0
3160606,0,0,0,0
2588299,0,0,0,0
140,65.6833624,139.5597665,0,0
2862866,0,0,0,0
310581,0,0,0,0
2815309,26.75988839,0,0,0
3134807,0,0,0,0
2741953,0,0,0,0
2987688,29.19260551,0,0,0
2903572,0,0,0,0
136992,48.65434252,0,0,0
400946,34.05803977,0,0,0
3434465,0,0,0,0
2975957,0,333.3927755,0,0
2518994,0,0,0,0
3378073,0,0,0,419.0061175
48935,0,0,0,0
215580,51.08705965,0,0,0
1184151,0,0,0,0
2904790,0,0,0,0
3078805,24.32717126,0,0,0
2774646,24.32717126,116.2998054,162.9460649,0
716925,41.35619114,0,0,0
2896849,63.25064528,0,0,0
2722756,36.49075689,0,0,0
2242,0,0,0,0
2183582,0,0,0,0
1889013,0,0,0,0
2851567,0,100.7931647,0,0
1798224,0,0,0,0
1808979,24.32717126,0,0,0
2560286,0,0,0,0
3035472,0,108.546485,0,0
604330,0,0,0,0
3229854,43.78890827,0,0,0
1335757,0,0,0,0
3143936,38.92347402,0,0,0
1871050,41.35619114,0,0,0
1896961,0,0,0,0
1630693,72.98151378,0,0,0
149017,0,0,0,0
321661,72.98151378,0,0,0
2746233,0,0,0,0
2840456,31.62532264,0,0,0
51197,60.81792815,85.28652395,0,0
1307763,0,0,0,0
3388267,0,0,0,0
54736,68.11607953,0,0,0
3003618,0,0,0,0
3060381,0,0,0,0
35841,0,0,0,0
56812,0,0,0,0
866790,0,0,0,0
1690815,0,0,0,0
417203,85.14509941,0,0,0
334543,104.6068364,0,0,0
28113,68.11607953,0,0,0
2843216,24.32717126,0,0,0
2944810,55.9524939,0,0,0
2277,0,0,0,0
37332,0,131.8064461,0,0
3158365,0,0,0,0
2703794,345.4458319,0,0,0
3060432,0,0,97.76763891,131.6876369
29442,51.08705965,0,0,0
431306,0,0,0,0
163359,38.92347402,0,138.5041551,0
2283,0,170.5730479,114.0622454,0
1472416,87.57781654,0,0,0
34071,0,0,0,0
3239967,58.38521103,0,0,0
712624,0,0,0,0
3140649,0,0,0,0
3127640,0,0,0,0
3240052,0,0,0,0
457921,0,0,0,0
52226,0,147.3130868,81.47303243,0
297,0,77.53320359,0,0
1796,0,0,0,0
3058963,38.92347402,77.53320359,0,0
319501,38.92347402,0,0,0
2903774,0,0,0,347.1764973
65058,85.14509941,0,0,0
1541170,0,0,0,0
65656,0,0,0,0
424800,0,0,0,0
1433403,24.32717126,0,0,0
53462,48.65434252,0,0,0
3133975,0,0,0,0
1773,0,0,407.3651621,0
35833,31.62532264,0,0,0
3040509,29.19260551,0,0,0
407035,38.92347402,131.8064461,105.9149422,0
1249552,29.19260551,0,0,0
2777556,321.1186606,0,0,0
394964,0,0,0,0
301301,80.27966516,0,0,0
3017325,0,0,0,0
2954701,29.19260551,0,0,0
138336,0,0,0,0
2527775,80.27966516,0,0,191.5456537
47834,36.49075689,0,0,0
53358,24.32717126,0,0,0
1118379,0,93.03984431,130.3568519,0
3239948,41.35619114,0,0,0
33938,0,0,0,0
3032592,158.1266132,0,114.0622454,0
3423910,24.32717126,0,0,0
2778058,51.08705965,0,0,0
2703788,36.49075689,0,0,0
2213202,29.19260551,0,0,0
3239942,31.62532264,0,0,0
3093869,0,0,114.0622454,0
3141545,0,0,0,0
373687,38.92347402,0,0,143.6592403
355243,31.62532264,0,0,0
93222,31.62532264,0,0,0
2904120,0,0,0,0
309868,26.75988839,0,0,0
2849641,48.65434252,0,0,0
3018446,0,0,0,0
28202,29.19260551,0,0,0
2238,97.30868504,0,0,0
1701758,0,0,0,0
3133311,0,0,0,0
2975719,0,403.1726587,0,0
3230974,0,0,0,0
3385968,0,0,0,0
28114,0,0,105.9149422,0
2118,0,0,0,0
522259,24.32717126,0,0,0
493781,38.92347402,139.5597665,114.0622454,0
3230117,72.98151378,0,0,0
2082188,0,0,0,0
365617,60.81792815,93.03984431,0,0
2903718,0,116.2998054,0,0
3049084,401.3983258,0,0,0
3415141,0,0,0,0
1532905,41.35619114,0,0,0
2921550,0,0,154.7987616,0
1261635,99.74140217,0,89.62033567,0
715473,43.78890827,0,0,0
2886377,384.3693059,0,0,0
2843793,0,186.0796886,0,131.6876369
2994035,141.0975933,0,0,0
110319,0,0,0,0
3132797,0,0,0,0
3080057,0,0,0,0
463025,34.05803977,0,0,0
66425,29.19260551,0,0,0
2500532,0,0,0,0
3448126,0,77.53320359,0,0
3066252,0,0,0,0
2706126,0,0,97.76763891,0
571915,0,0,0,0
2772254,60.81792815,0,0,191.5456537
3128980,0,186.0796886,0,0
226910,92.44325079,155.0664072,0,0
37927,0,0,0,0
2483798,24.32717126,0,0,0
2807626,36.49075689,0,0,0
68217,0,0,0,0
2903673,145.9630276,0,0,0
2029986,0,0,195.5352778,0
2995169,0,0,0,0
1648404,0,0,0,0
2025808,0,0,0,0
3384771,0,108.546485,89.62033567,0
29543,0,0,0,0
3231719,0,0,0,0
3068633,0,0,0,0
2708082,51.08705965,0,0,0
89093,31.62532264,77.53320359,0,0
1850374,0,0,0,0
980427,0,0,0,0
2853432,36.49075689,124.0531258,0,119.7160336
51362,0,0,236.271794,0
3062169,0,0,0,0
2801918,26.75988839,0,146.6514584,0
2025360,0,0,0,0
1805478,0,124.0531258,179.2406713,0
3066279,0,0,0,227.4604638
2859228,41.35619114,0,0,0
1703969,0,0,0,0
48664,0,0,0,0
2835787,0,0,0,0
1288121,126.5012906,0,0,0
84599,68.11607953,131.8064461,105.9149422,0
3144168,36.49075689,0,0,0
59505,0,0,105.9149422,0
755175,46.2216254,0,0,0
3458546,0,0,0,0
61635,99.74140217,0,0,0
2799326,270.031601,0,0,0
2779352,24.32717126,0,0,0
3066267,128.9340077,0,0,0
3342097,63.25064528,0,0,203.5172571
3240053,0,0,0,0
1691904,46.2216254,0,0,0
3350166,0,139.5597665,0,155.6308436
943830,0,0,0,0
44933,36.49075689,0,0,0
3068632,0,0,0,0
2993563,26.75988839,0,0,0
2893469,85.14509941,0,0,0
2975982,0,0,0,0
203,63.25064528,0,0,0
3041439,0,0,0,0
2921383,0,0,0,0
2923364,38.92347402,93.03984431,105.9149422,0
2953978,0,310.1328144,0,0
1612150,55.9524939,0,81.47303243,0
1827300,0,0,0,0
2053832,0,0,0,0
85683,107.0395535,0,0,0
2528642,0,0,0,0
2587861,0,0,0,0
68892,24.32717126,77.53320359,0,0
2925830,41.35619114,0,89.62033567,0
111504,0,240.3529311,0,0
2566013,26.75988839,0,0,0
1719,0,0,0,0
2675791,0,0,97.76763891,0
3367525,31.62532264,0,0,0
2976810,0,240.3529311,0,0
2758442,26.75988839,0,0,0
1503053,0,0,0,0
3160608,0,0,0,0
1821621,24.32717126,0,0,0
3077590,0,0,203.6825811,0
187137,0,0,0,0
3409857,0,85.28652395,0,0
388459,51.08705965,0,0,0
2715678,0,0,0,0
2834819,0,387.666018,0,0
2975984,65.6833624,0,0,0
2594795,0,0,122.2095486,0
444103,0,0,0,0
2580412,97.30868504,0,0,0
2792979,0,0,0,0
1682113,0,0,0,0
43663,0,0,0,0
164452,36.49075689,0,0,0
3433706,0,0,0,0
1434100,48.65434252,116.2998054,138.5041551,0
3131927,29.19260551,0,0,0
2714930,58.38521103,85.28652395,0,0
285578,0,0,0,0
2583823,0,93.03984431,0,0
488546,104.6068364,0,0,0
2760089,0,0,0,0
2742129,0,0,0,0
2975623,0,0,0,0
2601668,0,0,0,0
67825,0,0,0,0
3076039,0,0,0,0
2732067,29.19260551,0,0,0
3077335,0,0,0,0
2766470,29.19260551,0,0,0
89053,114.3377049,0,0,0
2843197,60.81792815,0,0,0
1777866,24.32717126,0,0,0
3015996,0,0,0,0
2975684,0,0,0,0
2775909,0,0,0,0
2697565,55.9524939,0,0,0
3132291,0,0,0,0
3039155,0,0,0,0
2903806,34.05803977,0,0,0
3031408,53.51977677,0,0,0
1843368,0,0,0,0
3051119,0,0,0,0
1446467,0,0,0,0
131080,0,0,0,0
341045,104.6068364,0,0,0
2606626,206.7809557,0,154.7987616,0
35621,0,0,0,0
1337,48.65434252,0,0,0
2903883,0,0,0,0
2921495,82.71238229,100.7931647,0,0
1463158,0,0,0,0
2592345,65.6833624,0,0,0
3022126,29.19260551,0,0,0
2903817,34.05803977,0,0,0
3400627,330.8495291,0,0,0
71999,0,0,0,0
283811,0,0,0,0
1084719,0,0,0,0
2690837,29.19260551,0,0,0
3454626,0,0,0,0
3349877,0,0,0,0
1885,0,100.7931647,0,0
1357916,0,0,0,0
1118202,94.87596792,0,0,0
483,60.81792815,0,0,0
1853130,72.98151378,0,0,0
3144843,36.49075689,0,0,0
1888,0,0,0,0
3231906,0,0,0,0
2903641,0,0,0,0
1125847,36.49075689,0,0,0
164451,0,0,0,0
2975969,187.3192187,0,0,0
69218,0,0,0,0
2500533,0,0,0,0
3066292,0,0,0,0
2796169,80.27966516,0,0,0
582419,97.30868504,0,0,0
3230991,41.35619114,0,0,0
1916956,0,0,0,0
149715,0,0,0,0
2962065,53.51977677,0,0,0
659352,0,0,0,0
2991051,116.7704221,0,0,0
1932662,0,0,0,0
72000,0,0,0,0
3126698,29.19260551,0,0,0
1813879,0,0,0,0
641148,43.78890827,0,0,0
1345117,0,0,0,0
2733866,109.4722707,0,228.1244908,0
2921657,0,0,0,0
2801029,48.65434252,0,0,0
3421106,0,0,0,0
3026426,153.2611789,0,0,0
2735870,68.11607953,0,0,0
3141537,51.08705965,100.7931647,0,155.6308436
2583243,0,0,0,0
708113,238.4062784,0,0,0
2483402,0,0,0,0
2072412,0,0,0,0
445709,46.2216254,0,0,0
1694,41.35619114,0,0,0
2699430,0,0,0,0
112002,0,0,236.271794,0
39664,0,0,0,0
2183934,43.78890827,0,0,0
71667,31.62532264,0,0,0
3402289,0,0,0,0
1536769,0,0,0,0
595468,0,0,0,0
712528,0,0,0,0
1882831,31.62532264,0,0,0
2921631,0,0,0,0
1656,0,0,0,0
28214,0,0,0,0
3133974,0,0,0,0
1758189,160.5593303,0,0,0
189426,153.2611789,0,0,0
2995155,0,0,0,0
33907,0,0,0,0
447471,0,0,0,0
3059856,0,0,0,0
496,0,0,0,0
2894187,0,0,0,0
1522312,63.25064528,0,0,0
3435229,0,0,0,0
580459,0,248.1062515,0,0
1637837,0,0,0,0
2939437,26.75988839,0,0,0
2745482,0,0,0,0
2045200,0,294.6261737,0,0
1114970,0,0,0,0
1184720,26.75988839,0,0,0
2268449,0,0,0,0
642780,0,0,0,0
3240033,0,0,0,0
315953,0,0,0,0
66871,38.92347402,0,0,0
2682455,55.9524939,0,0,0
3078263,0,0,0,0
2681861,0,0,0,0
39692,0,0,0,0
3390038,0,0,0,0
37928,116.7704221,0,0,0
83462,0,0,0,0
929,0,0,130.3568519,0
3066291,0,0,0,0
399497,0,0,0,0
2921462,0,0,0,0
1411117,0,0,0,0
2817398,0,0,0,0
169427,0,0,0,0
2682091,29.19260551,0,0,0
2709400,26.75988839,0,0,0
1335613,145.9630276,0,0,0
1783515,31.62532264,0,0,0
2975650,291.9260551,0,0,0
1513468,36.49075689,0,0,0
370777,0,0,0,0
1387557,0,93.03984431,0,0
3400226,0,124.0531258,0,0
69328,0,0,0,0
871203,0,0,0,0
2778070,34.05803977,0,0,0
477697,0,0,0,0
2909285,41.35619114,0,0,0
2987689,0,0,0,0
233055,80.27966516,0,0,0
1855909,0,0,0,0
2584944,26.75988839,0,0,0
2777475,46.2216254,0,0,0
3397211,0,100.7931647,0,0
1839785,0,0,260.7137038,0
2758037,55.9524939,0,89.62033567,0
1906272,111.9049878,0,0,0
443156,77.84694803,0,0,0
3397245,121.6358563,0,0,0
258505,36.49075689,0,0,0
582680,0,0,0,0
2681469,46.2216254,77.53320359,0,0
34059,97.30868504,0,0,0
114527,41.35619114,0,0,0
2921556,104.6068364,0,0,0
1178482,0,0,0,0
173480,38.92347402,0,0,0
3447506,24.32717126,0,0,0
2650926,0,85.28652395,0,0
2865840,63.25064528,77.53320359,0,119.7160336
2769485,0,0,0,119.7160336
3028710,29.19260551,0,0,0
420952,0,0,162.9460649,0
1549855,0,0,0,0
659243,0,0,0,0
2975974,0,0,0,0
330734,0,0,0,0
3238634,0,0,0,0
3052846,0,0,0,0
441501,55.9524939,0,0,0
2231055,0,0,0,0
3239303,53.51977677,0,0,0
2976533,0,0,0,0
33040,262.7334496,0,0,0
2966586,41.35619114,0,0,0
2494701,0,0,0,0
256839,102.1741193,0,0,0
2662397,0,0,0,0
1077946,55.9524939,0,0,0
376149,0,0,0,0
639200,182.4537845,0,0,0
1517554,0,0,0,0
122358,0,0,0,0
2714949,75.41423091,0,0,0
3235037,0,186.0796886,0,0
35769,0,0,0,0
3394235,70.54879666,0,0,0
3111540,36.49075689,0,0,0
3444112,41.35619114,0,0,0
376489,36.49075689,0,0,0
2768165,0,0,358.4813427,0
93378,0,0,97.76763891,0
321983,0,0,0,0
112009,58.38521103,0,0,0
2675773,0,0,0,0
1707785,60.81792815,0,0,0
2079792,0,0,0,0
59277,0,0,0,0
485880,0,0,0,0
2592333,55.9524939,0,0,0
2822137,77.84694803,0,0,0
1494960,107.0395535,0,130.3568519,0
660522,63.25064528,0,0,0
254758,34.05803977,131.8064461,81.47303243,0
2714923,0,0,0,0
552,0,0,171.0933681,0
3118470,0,0,0,0
1636423,43.78890827,0,0,0
1655277,24.32717126,0,0,0
2812658,0,0,0,0
2978473,0,0,0,0
86174,0,0,0,0
1336806,0,0,0,0
2975898,0,0,0,0
2576930,92.44325079,0,0,0
2903686,63.25064528,0,0,0
1833852,102.1741193,0,0,0
3424133,0,186.0796886,0,0
1857215,55.9524939,0,0,0
3158549,0,0,0,0
2763006,41.35619114,0,0,0
55583,253.0025811,0,0,0
2975900,31.62532264,0,0,0
2576841,0,0,0,0
1813182,0,0,219.9771876,0
1823,0,0,0,0
298656,0,0,0,0
844,34.05803977,0,0,0
2921393,34.05803977,0,0,0
233100,0,0,0,0
2708110,0,0,0,0
318683,0,100.7931647,0,0
82135,133.7994419,0,130.3568519,0
478807,99.74140217,0,0,0
2493675,0,0,0,0
75658,26.75988839,0,0,0
75385,0,0,0,155.6308436
2780091,0,0,0,0
2744517,0,0,0,0
3240375,0,0,0,0
263819,24.32717126,0,0,0
2836161,0,0,0,0
261965,43.78890827,0,0,0
2708338,0,0,0,0
490,92.44325079,0,0,0
1732569,43.78890827,0,130.3568519,0
67282,0,0,0,0
2675788,0,0,0,0
78587,0,0,0,0
296842,111.9049878,0,0,0
2903710,48.65434252,0,0,0
82977,24.32717126,0,81.47303243,0
2903760,43.78890827,0,0,0
1343899,0,0,0,0
1427356,31.62532264,0,0,0
2895559,60.81792815,0,0,0
3039385,0,0,0,0
3045156,0,0,0,0
2866573,36.49075689,0,0,0
1582259,70.54879666,0,0,0
712710,31.62532264,0,0,0
2609417,38.92347402,0,0,0
2782674,0,0,0,0
762833,43.78890827,0,0,0
2017685,43.78890827,0,0,0
2883106,0,0,0,0
2785909,0,0,0,0
120576,0,0,0,0
3399573,0,0,0,0
2822844,43.78890827,0,0,0
2613770,0,0,0,0
3349333,0,0,0,0
187303,29.19260551,0,0,0
1771,0,0,0,0
445710,0,0,0,0
863,0,0,0,0
364410,48.65434252,0,0,0
2916633,92.44325079,0,0,0
2894079,0,0,0,0
2840467,238.4062784,0,0,0
2650157,48.65434252,0,0,0
2903640,46.2216254,0,0,0
3022676,0,0,0,0
2921427,0,0,0,0
42353,38.92347402,0,0,0
57037,0,0,0,0
1889,0,108.546485,0,0
2954093,0,0,0,0
2488560,0,0,0,0
2792084,0,0,0,275.3468772
1882749,0,0,0,0
1573718,0,0,0,0
2811111,0,0,97.76763891,0
2597660,26.75988839,0,0,0
413712,0,0,0,0
2917727,0,0,0,0
1646340,0,0,0,0
2516559,48.65434252,139.5597665,0,0
3114296,102.1741193,0,0,0
2821543,68.11607953,0,0,179.5740504
116598,0,0,0,0
3049047,0,0,0,0
1891279,72.98151378,0,0,0
2047724,0,77.53320359,0,0
56689,0,0,0,0
2684468,0,0,0,0
1391653,0,0,0,0
2918901,46.2216254,0,0,0
2494525,0,0,0,0
880,94.87596792,0,0,0
3394203,0,0,0,0
2937774,90.01053367,0,0,0
3039801,0,0,0,0
2921497,0,0,0,0
200450,150.8284618,0,0,0
415229,0,0,0,0
3066286,31.62532264,0,0,0
3238481,0,0,0,0
47671,92.44325079,0,0,0
3144103,68.11607953,0,0,0
1630135,0,0,0,0
2820808,46.2216254,0,0,0
191493,0,201.5863293,0,0
442,0,0,0,0
59930,0,0,0,0
413403,38.92347402,0,0,0
3047872,53.51977677,0,0,0
2911514,60.81792815,0,0,0
2709784,70.54879666,0,89.62033567,0
3117552,60.81792815,108.546485,0,0
915099,46.2216254,147.3130868,0,0
3418716,0,0,0,0
416169,0,0,0,0
2894202,0,0,0,0
3096218,0,100.7931647,0,0
2810348,24.32717126,124.0531258,0,131.6876369
3156397,31.62532264,0,0,0
657387,26.75988839,0,0,0
3133312,0,0,342.1867362,0
2653852,0,0,0,0
1886786,0,0,0,0
2953988,0,0,0,0
399736,0,0,0,0
2814576,29.19260551,0,0,0
1827285,0,0,0,0
2116510,0,0,0,0
2839623,0,0,301.45022,0
3031126,0,0,0,0
2718876,0,0,0,0
1295382,0,0,0,0
3391429,0,0,0,0
321265,0,0,0,0
2020312,38.92347402,0,0,0
146786,0,0,0,0
3036127,29.19260551,0,0,0
60847,114.3377049,0,0,0
2933562,0,0,0,0
1294143,0,0,0,0
1652495,60.81792815,0,0,0
1922222,48.65434252,0,122.2095486,0
3144104,0,100.7931647,0,0
1867749,0,0,0,203.5172571
3095607,211.64639,0,0,0
2905690,34.05803977,0,0,0
2997339,0,0,0,0
2705439,0,0,0,0
2692234,0,0,114.0622454,0
1416614,0,0,114.0622454,0
2678260,0,0,0,0
93219,0,0,0,0
2929795,0,0,0,0
1679096,0,0,0,0
2653853,0,0,0,0
1076124,31.62532264,0,0,0
3058373,41.35619114,0,0,0
1969806,26.75988839,0,0,0
2975956,0,0,0,0
46158,48.65434252,0,0,0
2604047,46.2216254,0,0,0
1967288,0,0,0,0
3404122,0,0,0,0
13160,0,0,0,0
2283318,0,0,0,0
141390,31.62532264,0,0,0
29483,72.98151378,0,0,0
638269,0,0,0,0
2917991,36.49075689,0,0,0
1592323,46.2216254,0,0,0
69223,36.49075689,93.03984431,0,0
3231715,0,0,0,0
3115648,31.62532264,0,0,0
488730,0,139.5597665,0,0
1420889,0,0,0,0
1670,90.01053367,0,0,0
227,97.30868504,0,0,0
1510150,0,0,0,0
68249,0,0,0,0
482957,29.19260551,0,0,0
1245436,0,0,0,0
1922330,197.0500872,0,0,0
3394330,0,0,0,0
1866326,0,0,0,0
247481,38.92347402,0,89.62033567,0
3350165,0,0,0,0
3342751,0,0,0,0
2837624,0,0,0,0
2796139,0,77.53320359,171.0933681,0
1827526,0,0,0,0
1950,55.9524939,0,0,0
2599401,0,0,0,0
67280,0,0,0,0
3039681,75.41423091,0,0,0
2903642,38.92347402,0,0,0
69968,0,0,81.47303243,0
553982,0,0,0,0
1003110,0,131.8064461,0,0
3166645,0,0,0,0
2565555,0,0,0,0
1392877,111.9049878,0,0,0
950,131.3667248,0,0,0
2675795,0,0,0,0
3024246,0,0,0,0
2813777,0,0,0,0
2004647,124.0685734,0,0,0
39647,0,0,0,0
1941349,36.49075689,100.7931647,0,0
3002903,0,100.7931647,81.47303243,0
2891570,0,0,0,0
3423954,60.81792815,0,0,0
3458239,0,0,0,0
446374,24.32717126,0,0,0
2509455,0,0,0,0
2126319,0,0,0,0
2849501,0,0,0,0
179637,0,0,0,0
2420313,0,0,0,0
98228,63.25064528,0,0,0
1324217,41.35619114,93.03984431,0,0
2956833,0,0,0,0
712116,0,0,0,0
1921187,0,0,0,0
252970,29.19260551,0,0,0
1134435,0,0,0,0
2901869,0,0,0,0
198252,0,0,0,0
2714936,0,0,0,0
2842453,38.92347402,0,0,0
2953750,41.35619114,0,0,0
2885079,0,0,0,0
171286,24.32717126,0,0,0
108080,63.25064528,0,0,0
3374190,238.4062784,0,0,0
107637,0,0,0,0
1605891,133.7994419,0,0,0
171285,58.38521103,0,97.76763891,0
627192,0,0,0,0
78448,0,0,0,0
2992244,0,0,0,0
2861802,0,0,0,0
2968057,0,0,0,0
2798724,0,108.546485,0,0
2749961,0,0,0,0
213231,0,85.28652395,0,0
1148509,34.05803977,0,0,0
2023772,0,0,81.47303243,0
2763338,0,0,0,0
3375356,0,0,0,0
692370,0,0,0,0
2782660,0,0,0,0
3135257,0,0,0,0
3141459,0,0,0,0
2975703,36.49075689,0,97.76763891,0
500,0,0,0,0
92402,0,0,187.3879746,0
2929490,0,124.0531258,171.0933681,0
3066294,0,0,0,0
105560,36.49075689,0,0,0
3239825,72.98151378,108.546485,0,0
3126689,0,0,81.47303243,0
3381356,38.92347402,124.0531258,0,0
481743,99.74140217,0,0,0
216465,0,0,0,0
3366815,26.75988839,0,0,0
2872154,85.14509941,0,0,0
3029061,150.8284618,0,0,0
2025351,36.49075689,0,0,0
1332264,0,0,0,0
1346,116.7704221,0,89.62033567,0
3059028,0,0,0,0
34029,0,0,0,0
649831,29.19260551,0,0,0
2846100,0,0,0,0
106412,34.05803977,0,0,0
2911538,63.25064528,0,0,0
1325111,0,0,0,0
497967,36.49075689,0,0,0
172044,0,0,0,0
3048582,289.493338,0,0,0
1915209,0,0,0,0
2831000,250.569864,0,0,0
155976,24.32717126,0,0,0
29419,43.78890827,0,0,0
2954608,0,0,0,0
3404055,43.78890827,0,81.47303243,0
3376061,70.54879666,0,0,0
2056258,0,0,0,0
1457153,51.08705965,0,0,0
2921386,218.9445413,0,0,0
1220542,0,0,0,0
2729135,94.87596792,116.2998054,0,0
795665,0,0,0,0
1922225,0,0,0,0
3446116,0,131.8064461,97.76763891,0
82803,24.32717126,0,0,0
2950074,48.65434252,93.03984431,0,0
75588,0,0,0,0
3133330,167.8574817,0,0,0
657323,0,0,0,0
2971912,29.19260551,0,0,0
3242979,29.19260551,0,0,0
401562,0,0,0,0
2759707,0,0,0,0
3132743,36.49075689,0,0,0
1914,92.44325079,0,0,0
185642,0,0,0,0
1852,167.8574817,85.28652395,0,0
2026189,0,0,0,0
3066316,0,0,0,0
3376685,34.05803977,155.0664072,0,0
1008152,0,0,0,0
2760705,0,0,0,0
55404,0,0,0,0
172043,0,0,0,0
803,70.54879666,0,0,131.6876369
2662361,0,0,146.6514584,0
3228789,0,0,0,0
3038546,0,0,0,0
1691903,48.65434252,0,0,0
2026624,0,0,0,0
2899220,41.35619114,0,0,0
3049774,58.38521103,0,0,0
3394751,0,0,0,0
698828,0,0,0,0
940615,34.05803977,0,0,0
2819994,0,0,0,0
3398703,0,0,105.9149422,0
1935379,0,178.3263683,0,0
1882918,0,93.03984431,97.76763891,0
2715163,58.38521103,0,89.62033567,0
3421656,24.32717126,0,0,0
679318,0,224.8462904,0,0
1112,0,0,0,0
396015,0,0,0,0
43306,0,0,0,0
3025665,38.92347402,0,0,0
342949,90.01053367,0,0,0
370111,29.19260551,0,0,0
386874,29.19260551,0,0,0
1576550,0,0,0,0
1912795,0,0,0,0
2479928,29.19260551,0,0,0
95485,0,0,0,0
1288495,0,0,0,0
3342386,24.32717126,0,0,0
63,0,0,0,0
77608,124.0685734,0,0,0
2903536,0,0,0,0
3120158,0,0,138.5041551,0
67854,65.6833624,0,81.47303243,0
2305220,0,0,0,0
2921647,104.6068364,0,0,0
338644,51.08705965,139.5597665,81.47303243,0
2975751,0,0,0,0
3068990,24.32717126,0,0,0
45498,228.6754099,0,0,0
304207,53.51977677,0,0,0
47865,0,248.1062515,0,0
2338073,85.14509941,0,0,0
1620385,0,0,0,0
1551649,29.19260551,0,0,0
2975349,0,0,0,0
1046043,0,0,0,0
2777984,0,0,0,0
3423949,104.6068364,0,0,0
3239955,0,0,0,0
43661,0,0,0,0
66374,55.9524939,0,0,0
285557,34.05803977,0,0,0
28152,116.7704221,77.53320359,0,0
1857890,0,0,0,0
1987921,34.05803977,0,97.76763891,0
2962671,0,100.7931647,97.76763891,0
182210,82.71238229,0,0,0
717785,0,0,0,0
2921721,0,0,0,0
1652028,0,0,0,0
3239980,0,0,0,0
1823759,41.35619114,0,0,0
1838286,60.81792815,0,0,0
2963939,0,0,0,0
2126352,29.19260551,0,0,0
887462,0,131.8064461,0,0
104336,0,0,0,0
2791991,0,0,0,0
2576756,0,0,0,0
1911175,53.51977677,0,0,0
2785908,0,0,0,0
2171623,34.05803977,0,0,0
2820817,51.08705965,93.03984431,0,0
1982291,0,0,0,0
2049589,36.49075689,0,0,0
81475,0,0,0,0
349096,38.92347402,0,0,0
2878535,0,0,0,0
1179675,0,0,0,0
2077101,63.25064528,0,0,0
2883246,26.75988839,0,0,0
53458,116.7704221,0,0,0
2017486,0,0,0,0
194196,34.05803977,0,0,0
2316736,70.54879666,0,0,0
3096605,43.78890827,0,0,0
2854260,0,0,0,0
2502979,0,0,0,0
2903878,38.92347402,0,0,0
3081199,75.41423091,0,0,0
1494466,0,0,0,0
421628,0,0,0,0
2909283,0,0,0,0
2757,26.75988839,0,0,0
2884876,31.62532264,0,0,0
3019553,24.32717126,0,0,0
2975714,0,0,0,0
2666100,63.25064528,0,0,0
3383698,43.78890827,0,0,0
931537,0,77.53320359,0,0
2810479,0,0,0,143.6592403
2989684,0,0,0,0
3031727,0,0,0,0
2735795,238.4062784,0,0,0
2744574,0,0,0,0
2787628,43.78890827,0,81.47303243,0
228229,94.87596792,0,0,0
2813827,24.32717126,0,0,0
3133316,133.7994419,0,0,0
2919598,65.6833624,0,0,0
2726118,0,0,0,0
2054410,0,0,0,0
2976000,0,0,0,0
1870820,38.92347402,0,0,0
310575,0,0,0,0
171287,0,0,0,0
2594474,97.30868504,0,0,0
3403460,0,0,0,0
2650975,99.74140217,0,0,0
1172565,31.62532264,0,0,0
3239917,0,0,0,0
3015951,304.0896408,0,0,0
