"","072023_Carolina_2023_Baya_053_MCAV_S3","072023_Carolina_2023_Baya_055_MCAV_S4","122021_Coralina_2021_Baya_003_MCAV_S27","122021_Coralina_2021_Baya_005_MCAV_S28","122021_Coralina_2021_Baya_007_MCAV_S29","122021_Coralina_2021_Baya_017_MCAV_S30","122021_Coralina_2021_Baya_023_MCAV_S31","072023_Carolina_2023_Baya_052_DCYL_S9","072023_Carolina_2023_Baya_065_DCYL_S1","072023_Carolina_2023_Baya_066_DCYL_S2","122021_Coralina_2021_Baya_001_DCYL_S24","122021_Coralina_2021_Baya_009_DCYL_S25","122021_Coralina_2021_Baya_010_DCYL_S26","122021_Coralina_2021_Baya_025_MMEA_S22","122021_Coralina_2021_Baya_029_MMEA_S23","122021_Coralina_2021_Baya_031_MMEA_S45","072023_Carolina_2023_Baya_057_SSID_S7","072023_Carolina_2023_Baya_059_SSID_S8","072023_Carolina_2023_Baya_061_SSID_S5","072023_Carolina_2023_Baya_063_SSID_S6","122021_Coralina_2021_Baya_019_SSID1_S46","122021_Coralina_2021_Baya_021_SSID2_S36","122021_Coralina_2021_Baya_027_PSTR4_S34","122021_Coralina_2021_Baya_033_PSTR7_S35","122021_Coralina_2021_Baya_035_PSTR_S32","122021_Coralina_2021_Baya_037_PSTR_S33","122021_Coralina_2021_Baya_013_DLAB_S43","122021_Coralina_2021_Baya_015_DLAB_S44"
"2954021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.37528706401,80.1682770310251
"3043734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9463654726709,77.1105915128601,931.905438553929,46.6507363041213,0,116.299805391659,0,0,0,0
"1219491",0,0,0,0,0,0,0,12.144091379083,0,0,0,0,0,0,0,0,197.708464746698,152.653111070404,179.671038661941,165.414655987264,57.762733794665,33.6921984418654,0,0,154.798761609907,203.517257066239,0,93.529656536196
"426703",0,0,0,0,0,0,0,35.5648390387431,219.567890391709,139.490352973998,0,0,0,0,0,0,0,0,217.783077165989,77.1105915128601,42.3593381160877,80.3429347459868,65.683362404303,209.339649704986,162.946064852534,0,0,0
"2033016",0,61.6029076572414,0,321.357413715534,0,0,0,11.2766562805771,0,0,230.834929941599,0,0,0,0,0,141.220331961927,183.183733284484,70.7795000789464,164.170936769315,42.3593381160877,0,0,0,0,0,0,22.9052220088643
"233316",0,0,0,0,0,0,0,0,731.892967972364,0,0,0,0,0,0,0,0,0,0,0,0,101.076595325596,415.994628560586,0,0,0,0,0
"74969",0,0,0,0,0,0,0,86.743509850593,0,0,0,0,0,0,0,0,0,67.1673688709776,0,0,0,295.454663259435,77.8469480347295,209.339649704986,236.271794036174,275.346877207264,0,0
"474394",0,329.756740988763,0,0,0,0,0,58.9855866984032,0,0,0,0,0,0,0,0,244.781908734007,268.66947548391,127.947557835018,52.2362071538729,0,41.467321159219,124.06857343035,0,0,0,0,0
"1898749",210.011676649222,0,0,0,0,0,0,92.8155555401345,0,0,0,0,0,0,0,0,150.635020759389,0,35.3897500394732,17.412069051291,0,145.135624057266,90.0105336651559,108.546485032215,105.914942154147,131.687636925213,0,160.33655406205
"46127",0,0,0,0,0,0,0,157.873187928079,0,0,0,0,0,0,0,0,197.708464746698,286.987848812359,0,0,0,69.976104456182,116.770422052094,100.793164672771,162.946064852534,0,154.128327245264,0
"3096219",0,0,0,0,0,0,226.491513229769,0,0,0,0,0,0,0,0,0,0,195.395982170117,35.3897500394732,19.8995074871897,115.52546758933,106.260010470499,53.5197767738765,155.066407188879,171.093368095161,167.602446995726,0,0
"1126833",159.608874253408,90.5925112606491,0,0,355.856442303519,0,306.429694369687,56.3832814028854,0,107.788000025362,0,0,0,0,0,0,0,0,32.6674615748983,18.6557882692403,0,25.9170757245119,72.9815137825589,0,0,0,0,19.0876850073869
"2594005",0,0,0,0,0,0,0,164.812668716127,0,0,0,0,0,336.605890603086,0,192.774181111343,169.464398354312,134.334737741955,29.9451731103235,77.1105915128601,0,25.9170757245119,72.9815137825589,0,0,0,0,41.9929070162513
"3115650",0,0,477.084062211762,0,0,0,0,71.9971131759922,0,164.852235332906,0,0,0,317.905563347359,0,0,0,158.75923551322,0,0,0,54.4258590214749,0,0,0,0,0,0
"74315",0,0,0,0,0,0,0,32.9625337432253,0,0,0,0,0,0,0,0,0,0,40.8343269686229,55.967364807721,646.942618500248,0,0,0,0,0,231.192490867897,236.687294091598
"1009682",0,0,0,0,0,0,0,13.0115264775889,0,0,0,0,0,0,0,0,0,0,108.891538582994,89.5477836923536,847.186762321754,0,94.8759679173265,0,89.6203356688936,0,0,0
"2315",117.606538923564,83.3451103597972,0,0,0,0,0,71.1296780774862,0,0,0,0,0,0,0,0,0,97.6979910850583,73.5017885435212,0,0,178.827822499132,34.0580397651941,224.846290423874,0,251.403670493589,0,110.708573042844
"3100175",0,279.024934682799,0,0,0,0,0,10.4092211820712,0,82.4261176664532,0,0,0,355.306217858813,0,0,0,0,0,26.1181035769365,0,0,0,0,130.356851882027,359.148100705127,0,0
"3408576",0,0,508.889666359212,0,0,0,0,55.5158463043795,0,0,0,0,0,0,0,0,244.781908734007,195.395982170117,54.4457692914972,88.3040644744043,53.9118848750207,0,41.35619114345,0,0,0,0,0
"1296540",0,115.958414413631,0,0,112.832530486482,0,0,31.2276635462135,0,0,0,0,0,0,0,0,197.708464746698,170.971484398852,43.5566154331978,0,0,33.6921984418654,36.4907568912794,0,122.2095486394,0,200.366825418844,177.515470568698
"2116",159.608874253408,50.7318063059635,0,0,0,0,0,58.9855866984032,0,0,0,0,0,0,0,0,207.12315354416,225.926604384197,51.7234808269223,18.6557882692403,0,98.484887753145,90.0105336651559,0,0,191.545653709401,0,89.7121195347186
"51367",117.606538923564,188.43242342215,0,342.78124129657,0,0,0,52.9135410088617,0,0,0,0,0,0,0,160.645150926119,0,0,87.1132308663955,47.2613302820755,0,0,245.704429734615,0,0,0,0,0
"1400387",0,0,318.056041474508,0,0,0,0,88.4783800476048,190.292171672815,114.128470615089,0,0,0,0,0,0,0,0,46.2789038977726,123.128202576986,165.586503544706,46.6507363041213,48.6543425217059,0,0,0,0,99.2559620384121
"2014076",168.009341319377,72.4740090085193,318.056041474508,0,0,0,0,52.9135410088617,0,0,0,0,0,0,0,0,0,109.910239970691,68.0572116143715,33.5804188846326,0,158.094161919522,150.828461817288,108.546485032215,0,0,0,0
"661481",100.805604791626,0,0,299.933586134499,0,0,173.199392469823,122.308348889336,0,0,0,0,0,0,0,0,0,0,43.5566154331978,18.6557882692403,0,106.260010470499,48.6543425217059,131.806446110547,0,0,0,194.694387075347
"533",151.20840718744,101.463612611927,0,0,156.229657596667,320.677270395074,0,110.164257510253,0,0,0,0,0,0,0,0,0,97.6979910850583,108.891538582994,73.379433859012,42.3593381160877,38.8756135867678,38.9234740173647,0,0,0,0,0
"1763538",117.606538923564,83.3451103597972,0,0,0,0,0,130.115264775889,0,0,0,0,0,0,0,0,0,103.804115527874,38.112038504048,21.143226705139,0,152.91074677462,36.4907568912794,85.2865239538832,179.240671337787,203.517257066239,0,87.8033510339799
"2914159",0,76.0977094589453,0,0,0,0,0,14.7463966746008,0,0,0,0,0,0,0,0,0,0,117.058403976719,114.422168051341,77.0169783928867,72.5678120286332,58.3852110260471,0,162.946064852534,335.204893991452,0,209.964535081256
"157688",126.007005989533,101.463612611927,0,0,95.4736796424077,0,173.199392469823,134.452440268419,204.930031032262,0,0,0,0,0,0,0,0,0,0,21.143226705139,0,72.5678120286332,94.8759679173265,0,0,0,0,213.782072082734
"413497",0,68.8503085580933,0,0,0,0,0,143.126791253478,0,0,0,0,0,0,0,0,0,97.6979910850583,0,43.5301726282275,0,82.9346423184379,38.9234740173647,170.573047907766,122.2095486394,311.261687277777,0,158.427785561312
"1871048",117.606538923564,83.3451103597972,0,0,0,0,0,19.0835721671305,0,139.490352973998,392.419380900718,0,0,0,0,0,0,0,258.617404134612,125.615641012885,77.0169783928867,0,24.327171260853,0,0,0,0,0
"225848",0,76.0977094589453,0,257.085930972427,130.191381330556,0,0,130.115264775889,0,0,0,0,0,0,0,0,103.56157677208,177.077608841668,98.002384724695,33.5804188846326,0,134.768793767462,58.3852110260471,0,0,0,0,38.1753700147739
"2763021",193.210742517284,228.293128376836,0,449.900379201748,0,0,0,26.8904880536838,0,0,0,0,0,0,0,0,235.367219936545,0,0,0,0,49.2424438765725,53.5197767738765,0,0,0,0,0
"3234852",0,57.9792072068155,0,0,286.421038927223,513.083632632119,213.168483039783,32.0950986447194,0,0,0,0,0,0,0,0,0,0,35.3897500394732,98.2538182179991,0,0,0,0,0,0,0,0
"575112",126.007005989533,0,0,0,234.344486395001,0,0,54.6484112058736,0,0,0,0,0,0,0,0,244.781908734007,305.306222140807,51.7234808269223,0,0,152.91074677462,65.683362404303,0,0,0,0,0
"37448",0,0,0,0,0,0,0,8.6743509850593,248.843609110604,0,369.335887906558,434.147689150255,0,0,0,0,0,0,46.2789038977726,14.9246306153923,0,46.6507363041213,65.683362404303,0,0,0,0,0
"3368557",0,54.3555067563895,0,0,0,0,0,16.4812668716127,0,82.4261176664532,277.001915929919,0,0,0,0,0,131.805643164465,91.5918666422422,193.282480984815,322.123277448883,38.5084891964434,0,26.7598883869383,0,0,0,0,0
"1008305",0,0,0,0,130.191381330556,0,306.429694369687,444.126770435036,0,0,0,0,0,0,0,0,0,0,0,0,57.762733794665,88.1180574633403,31.6253226391088,77.5332035944393,97.7676389115203,0,0,0
"2777983",0,0,0,0,0,0,0,90.2132502446167,0,0,0,0,0,187.00327255727,0,0,0,0,0,16.1683498333416,0,222.886851230802,31.6253226391088,224.846290423874,244.419097278801,167.602446995726,0,47.7192125184673
"3384241",0,72.4740090085193,0,0,95.4736796424077,0,0,0,0,0,484.753352877357,0,0,0,0,0,0,0,84.3909424018207,111.934729615442,281.111971134036,0,72.9815137825589,0,0,0,0,28.6315275110804
"3015149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.442904619788,415.216462111498,108.891538582994,38.55529575643,0,0,0,0,0,0,0,0
"288436",0,76.0977094589453,381.667249769409,0,0,0,0,15.6138317731067,0,69.7451764869989,0,0,0,0,0,0,0,67.1673688709776,171.504173268216,176.608128948809,50.0610359553764,0,0,108.546485032215,114.062245396774,0,0,0
"223786",117.606538923564,57.9792072068155,0,0,95.4736796424077,0,199.845452849796,69.3948078804744,0,0,0,0,0,0,0,0,0,79.3796177566099,0,0,0,202.153190651192,65.683362404303,93.0398443133272,97.7676389115203,0,0,152.701480059095
"3243389",0,0,0,0,303.779889771297,0,812.704841589171,114.501433002783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2717374",0,181.185022521298,0,0,0,0,0,0,0,557.961411895991,0,0,0,0,0,0,442.490373480705,0,0,0,0,49.2424438765725,0,0,0,0,0,0
"2603817",0,0,0,0,0,0,0,85.0086396535811,0,0,0,0,0,0,0,0,0,0,0,87.0603452564549,0,378.389305577873,48.6543425217059,240.352931142762,334.039432947694,0,0,57.2630550221608
"300181",277.215413176973,268.153833331521,0,0,0,0,0,21.6858774626482,0,253.618823589087,0,0,0,0,0,0,0,0,0,115.66588726929,0,75.1595196010844,104.606836421668,0,0,0,0,114.526110044322
"2976127",0,39.8607049546856,0,0,0,0,0,121.44091379083,0,120.468941204816,0,0,0,0,0,0,112.976265569542,207.608231055749,130.669846299593,152.977463807771,0,67.3843968837308,60.8179281521324,93.0398443133272,97.7676389115203,0,0,24.813990509603
"2975739",0,0,0,0,0,0,0,13.8789615760949,278.119327829498,171.192705922634,0,552.551604373051,0,0,0,0,0,0,51.7234808269223,69.6482762051639,46.210187035732,0,46.2216253956206,0,0,0,0,0
"2575872",0,90.5925112606491,0,0,0,0,0,17.3487019701186,0,0,300.085408924078,0,0,0,0,0,0,61.0612444281614,495.456500552625,187.801601910353,77.0169783928867,0,0,0,0,0,0,0
"2175091",0,0,0,0,0,0,0,130.982699874395,0,63.4047058972717,0,0,0,374.00654511454,0,0,178.879087151774,158.75923551322,130.669846299593,74.6231530769614,0,54.4258590214749,63.2506452782177,0,0,0,0,0
"300876",0,166.690220719594,0,0,0,0,0,88.4783800476048,0,0,0,0,0,0,0,0,131.805643164465,79.3796177566099,141.559000157893,55.967364807721,42.3593381160877,121.810255905206,82.7123822869001,155.066407188879,162.946064852534,0,0,0
"46228",0,105.087313062353,0,0,0,0,0,17.3487019701186,0,0,0,0,0,0,0,0,244.781908734007,232.032728827013,32.6674615748983,14.9246306153923,0,25.9170757245119,513.303313603997,0,0,0,0,41.9929070162513
"3015177",0,72.4740090085193,0,0,0,0,0,9.54178608356523,175.654312313367,95.1070588459075,0,0,0,0,0,0,0,0,100.72467318927,148.002586935973,61.6135827143094,0,0,0,0,155.630843638889,262.01815631695,146.975174556879
"2434",0,137.700617116187,0,0,0,0,0,20.8184423641423,0,285.321176537723,0,0,0,0,0,0,0,0,133.392134764168,421.620814884832,69.315280553598,33.6921984418654,0,0,97.7676389115203,0,0,26.7227590103417
"599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.08943154699,0,0,0,0,0
"2933872",0,39.8607049546856,0,0,0,0,0,73.731983373004,0,0,0,0,0,392.706872370266,0,192.774181111343,0,73.2734933137937,76.2240770080961,24.8743843589871,0,90.7097650357915,58.3852110260471,77.5332035944393,0,0,0,125.978721048754
"184924",327.618215572786,308.014538286207,0,0,529.444950744261,0,0,60.7204568954151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",0,43.4844054051116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.390954367003,177.077608841668,247.728250276312,161.683498333416,57.762733794665,0,43.7889082695353,0,0,0,292.843821766002,78.2595085302864
"169176",0,61.6029076572414,0,0,390.574143991668,416.880451513597,0,20.8184423641423,0,0,0,0,0,0,0,0,0,0,65.3349231497967,99.4975374359485,80.867827312531,0,34.0580397651941,0,0,0,0,55.3542865214221
"2937801",0,0,0,0,0,0,0,0,307.395046548393,114.128470615089,277.001915929919,0,0,0,0,0,0,73.2734933137937,68.0572116143715,72.1357146410626,42.3593381160877,44.0590287316701,0,85.2865239538832,114.062245396774,0,0,26.7227590103417
"2829596",0,54.3555067563895,0,0,0,0,0,235.942346793613,0,697.451764869989,0,0,0,0,0,0,0,0,65.3349231497967,93.2789413462017,0,44.0590287316701,34.0580397651941,0,0,0,0,0
"63612",0,0,0,0,0,0,373.044845319619,15.6138317731067,0,0,0,0,0,0,0,176.709666018731,160.049709556851,67.1673688709776,32.6674615748983,27.3618227948858,0,49.2424438765725,36.4907568912794,162.819727548323,122.2095486394,0,0,0
"1411902",0,170.31392117002,0,0,0,0,0,98.887601229676,0,133.149882384271,0,0,0,0,0,0,197.708464746698,0,179.671038661941,297.248893089896,146.332258946485,0,0,0,0,0,0,0
"2597515",0,0,0,0,0,0,0,0,453.773640142866,0,0,0,0,635.811126694717,0,0,0,0,0,0,0,0,0,0,0,0,0,133.613795051709
"419476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.820479941381,242.283673347163,159.196059897518,92.4203740714641,0,77.8469480347295,0,0,0,431.55931628674,0
"56730",0,0,0,0,0,0,0,39.9020145312728,0,0,0,0,0,486.208508648901,0,224.903211296567,0,0,185.11561559109,128.103079448784,0,36.2839060143166,0,0,122.2095486394,0,0,0
"754476",0,57.9792072068155,0,0,0,0,0,30.3602284477075,219.567890391709,152.171294153452,0,0,0,0,0,0,207.12315354416,140.440862184771,108.891538582994,74.6231530769614,38.5084891964434,69.976104456182,63.2506452782177,0,0,0,0,59.1718235228995
"87162",142.807940121471,47.1081058555376,445.278458064311,0,0,0,159.876362279837,109.296822411747,0,0,0,0,0,0,0,0,0,134.334737741955,0,0,0,36.2839060143166,0,0,0,0,0,146.975174556879
"181663",0,0,0,214.238275810356,0,545.151359671626,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,0,38.55529575643,0,0,0,147.313086829435,81.4730324262669,0,154.128327245264,20.9964535081256
"2586965",252.014011979066,184.808722971724,318.056041474508,0,182.267933862778,0,146.553332089851,75.4668535700159,0,0,0,0,0,0,0,0,0,0,0,0,0,28.508783296963,34.0580397651941,0,0,0,0,0
"2508687",0,0,0,0,156.229657596667,0,0,52.0461059103558,0,0,0,0,0,0,0,176.709666018731,0,0,32.6674615748983,22.3869459230884,0,106.260010470499,58.3852110260471,147.313086829435,0,155.630843638889,200.366825418844,112.617341543583
"3070656",117.606538923564,83.3451103597972,0,0,112.832530486482,0,0,40.7694496297787,0,76.085647076726,0,0,0,0,0,0,103.56157677208,140.440862184771,65.3349231497967,17.412069051291,0,95.8931801806938,68.1160795303883,139.559766469991,138.504155124654,0,0,20.9964535081256
"304895",0,0,0,0,0,0,0,26.8904880536838,0,0,392.419380900718,0,0,0,0,0,112.976265569542,85.485742199426,95.2800962601201,154.22118302572,231.05093517866,80.3429347459868,41.35619114345,0,0,0,0,0
"3048589",0,0,0,0,0,0,0,27.7579231521898,219.567890391709,107.788000025362,0,0,0,0,0,0,0,0,27.2228846457486,21.143226705139,0,235.845389093058,24.327171260853,93.0398443133272,138.504155124654,215.488860423076,0,108.799804542106
"2881052",0,0,0,0,0,0,0,34.6974039402372,0,0,0,0,0,0,0,0,376.587551898472,305.306222140807,81.6686539372458,58.4548032436197,69.315280553598,0,128.934007682521,0,0,0,0,164.154091063528
"1758196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.101659809635,512.914453196556,0,0,0,0,0,0,0,0,0,0
"359408",0,0,0,0,190.947359284815,0,359.721815129633,154.403447534055,0,0,0,0,0,0,0,0,0,0,0,0,0,116.626840760303,41.35619114345,116.299805391659,0,239.432067136752,0,0
"3228953",252.014011979066,83.3451103597972,0,0,156.229657596667,448.948178553104,159.876362279837,58.9855866984032,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1004908694142,26.7598883869383,0,0,0,0,0
"2870563",0,0,0,0,0,0,266.460603799728,47.7089304178261,0,0,0,0,0,0,0,0,0,0,0,0,0,171.052699781778,0,201.586329345542,122.2095486394,251.403670493589,0,156.519017060573
"55504",0,0,0,0,0,0,0,81.5388992595574,0,0,0,0,0,0,0,0,0,0,54.4457692914972,27.3618227948858,0,160.685869491974,43.7889082695353,302.379494018313,252.566400521427,131.687636925213,0,162.245322562789
"2743772",0,47.1081058555376,0,0,0,0,0,26.8904880536838,278.119327829498,139.490352973998,323.168901918238,0,0,0,0,0,112.976265569542,91.5918666422422,89.8355193309704,22.3869459230884,0,38.8756135867678,46.2216253956206,0,0,0,0,0
"3019544",0,79.7214099093712,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,204.171634843115,109.447291179543,57.762733794665,111.443425615401,97.3086850434118,0,114.062245396774,239.432067136752,0,183.241776070915
"1785128",117.606538923564,0,0,0,0,0,0,63.3227621909329,0,240.937882409632,0,0,0,0,0,0,291.855352721316,152.653111070404,0,0,0,0,162.992047447715,131.806446110547,0,0,0,55.3542865214221
"2083786",0,0,0,0,0,0,0,0,234.205749751156,177.533176512361,0,473.615660891187,0,0,0,0,0,152.653111070404,92.5578077955452,85.8166260385055,0,0,0,0,0,0,0,0
"3230980",0,0,0,0,0,0,0,101.489906525194,0,0,0,0,0,0,0,0,329.514107911163,317.518471026439,215.060788701414,46.0176110641262,0,0,206.78095571725,0,0,0,0,0
"2700081",0,0,0,0,0,0,0,61.587891993921,0,76.085647076726,0,0,0,0,0,0,0,0,27.2228846457486,12.4371921794936,0,142.543916484815,51.0870596477912,348.899416174977,236.271794036174,227.460463779914,0,32.4490645125578
"1725",310.817281440848,202.927225223854,0,557.019517106926,0,0,0,23.4207476596601,0,0,0,0,0,0,0,0,0,0,51.7234808269223,69.6482762051639,0,0,0,0,0,0,0,0
"2546128",134.407473055502,61.6029076572414,318.056041474508,235.662103391392,0,0,0,48.5763655163321,0,0,0,0,0,0,0,0,0,0,62.6126346852218,0,0,51.8341514490237,46.2216253956206,139.559766469991,97.7676389115203,0,0,19.0876850073869
"2712223",0,47.1081058555376,0,0,0,0,0,0,0,0,761.755268807276,0,0,0,0,0,0,103.804115527874,106.16925011842,138.052833192378,57.762733794665,0,0,0,0,0,0,0
"137722",184.810275451315,221.045727475984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.232423544528,130.590517884682,0,54.4258590214749,0,0,0,179.574050352564,0,24.813990509603
"114",0,0,0,0,0,0,0,17.3487019701186,263.481468470051,158.511764743179,392.419380900718,0,0,0,0,0,0,0,95.2800962601201,184.070444256505,69.315280553598,0,34.0580397651941,0,0,0,0,0
"3416081",134.407473055502,126.829515764909,0,342.78124129657,0,0,0,37.299709235755,175.654312313367,63.4047058972717,0,0,0,0,0,0,103.56157677208,91.5918666422422,46.2789038977726,14.9246306153923,0,25.9170757245119,51.0870596477912,0,0,0,0,0
"2834276",0,39.8607049546856,0,0,0,0,159.876362279837,83.2737694565693,0,0,0,0,0,0,0,0,0,0,35.3897500394732,0,0,106.260010470499,107.039553547753,193.833008986098,162.946064852534,227.460463779914,0,97.3471935376734
"1756149",0,50.7318063059635,0,0,138.870806752593,0,173.199392469823,117.971173396806,0,133.149882384271,0,0,0,0,0,0,0,0,0,0,0,31.1004908694142,82.7123822869001,0,162.946064852534,0,0,322.581876624839
"2929481",84.0046706596887,0,0,0,0,0,253.137573609742,78.9365939640396,0,0,0,0,0,0,0,257.032241481791,0,0,65.3349231497967,46.0176110641262,0,38.8756135867678,70.5487966564736,255.85957186165,0,0,0,62.9893605243769
"3067902",210.011676649222,83.3451103597972,0,235.662103391392,0,0,0,48.5763655163321,0,0,0,0,0,299.205236091632,0,240.967726389179,0,0,0,43.5301726282275,0,0,51.0870596477912,0,0,0,0,0
"1052257",0,0,0,0,156.229657596667,0,0,46.8414953193202,0,126.809411794543,0,0,0,0,0,0,188.293775949236,97.6979910850583,100.72467318927,272.374508730909,223.349237339371,0,0,0,0,0,0,0
"3066251",0,0,0,0,0,0,0,170.884714405668,0,0,0,0,649.026460309536,0,0,0,0,0,179.671038661941,94.522660564151,0,57.0175665939261,60.8179281521324,0,0,0,0,0
"332249",0,0,0,0,0,0,0,50.3112357133439,424.497921423971,82.4261176664532,0,473.615660891187,0,0,0,0,0,0,0,62.1859608974678,53.9118848750207,0,0,0,0,0,0,64.8981290251156
"2496866",0,0,0,0,0,0,0,96.2852959341582,0,0,0,0,0,0,0,0,0,97.6979910850583,0,46.0176110641262,0,152.91074677462,77.8469480347295,372.159377253309,171.093368095161,155.630843638889,0,41.9929070162513
"2081052",117.606538923564,43.4844054051116,0,0,0,0,0,31.2276635462135,307.395046548393,158.511764743179,0,552.551604373051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364199",0,65.2266081076674,0,0,0,0,0,38.1671443342609,0,88.7665882561804,0,0,0,0,0,0,103.56157677208,116.016364413507,166.059596339066,590.766628525944,0,0,0,0,0,0,0,41.9929070162513
"3077941",0,0,0,0,0,0,0,46.8414953193202,0,0,0,0,0,0,0,0,0,61.0612444281614,0,0,0,95.8931801806938,29.1926055130236,170.573047907766,187.387974580414,251.403670493589,169.541159969791,198.511924076824
"37482",0,0,0,0,0,0,0,356.515825485937,0,0,0,0,0,0,0,0,0,61.0612444281614,40.8343269686229,16.1683498333416,50.0610359553764,64.7926893112796,367.34028603888,139.559766469991,114.062245396774,0,0,0
"2976007",0,0,0,0,0,0,0,0,0,126.809411794543,623.254310842317,0,0,0,0,0,0,0,166.059596339066,169.145813641112,84.7186762321754,0,0,0,0,0,0,40.0841385155126
"3402279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.406872171799,0,108.546485032215,146.65145836728,263.375273850427,0,255.774979098985
"2558360",109.206071857595,123.205815314483,0,0,0,0,0,8.6743509850593,0,0,0,0,0,0,0,0,0,0,35.3897500394732,24.8743843589871,0,186.602945216485,0,457.445901207192,0,263.375273850427,0,0
"591154",226.812610781159,83.3451103597972,0,0,0,0,0,32.9625337432253,0,0,0,0,0,0,655.522779416585,0,0,0,32.6674615748983,0,0,51.8341514490237,58.3852110260471,0,0,0,0,66.8068975258543
"481146",0,0,0,0,0,0,0,28.6253582506957,0,0,0,0,0,0,0,0,122.390954367003,0,106.16925011842,44.7738918461768,0,77.7512271735356,0,356.652736534421,154.798761609907,0,0,316.855571122623
"994695",0,0,0,0,0,0,0,38.1671443342609,219.567890391709,152.171294153452,323.168901918238,0,0,0,0,0,103.56157677208,0,0,0,0,38.8756135867678,34.0580397651941,0,130.356851882027,167.602446995726,0,0
"475937",0,0,0,0,0,0,0,11.2766562805771,0,101.447529435635,0,0,0,0,0,0,0,0,160.615019409917,213.919705487289,53.9118848750207,57.0175665939261,0,100.793164672771,81.4730324262669,155.630843638889,169.541159969791,101.164730539151
"2563668",0,0,0,0,269.062188083149,0,0,56.3832814028854,0,0,0,0,0,486.208508648901,0,0,0,0,0,0,0,0,0,0,0,395.06291077564,0,0
"3344875",0,163.066520269168,0,0,0,0,0,15.6138317731067,0,158.511764743179,0,0,0,0,0,0,197.708464746698,61.0612444281614,253.172827205462,303.467489179643,53.9118848750207,0,0,0,0,0,0,0
"230361",0,0,0,0,0,0,0,124.043219086348,0,120.468941204816,0,0,0,0,0,0,235.367219936545,79.3796177566099,57.1680577560721,12.4371921794936,0,147.727331629718,63.2506452782177,186.079688626654,0,155.630843638889,0,24.813990509603
"1940610",0,119.582114864057,0,0,0,0,0,31.2276635462135,0,0,323.168901918238,0,0,0,0,0,0,0,397.45411582793,176.608128948809,111.674618669686,0,0,0,0,0,0,45.8104440177286
"2747268",126.007005989533,54.3555067563895,0,0,0,0,0,37.299709235755,0,76.085647076726,0,0,0,0,0,0,197.708464746698,152.653111070404,46.2789038977726,48.5050495000249,0,57.0175665939261,162.992047447715,0,0,0,0,246.231136595291
"1385664",0,0,0,0,0,0,0,22.5533125611542,0,0,0,0,0,0,0,0,0,0,57.1680577560721,39.7990149743794,0,0,1084.99183823404,0,0,0,0,0
"3416605",0,0,0,0,0,0,0,143.126791253478,0,0,0,0,0,0,0,0,0,0,0,26.1181035769365,0,150.319039202169,277.329752373724,348.899416174977,228.124490793547,0,0,30.5402960118191
"3398775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.881327847708,500.702204310924,57.1680577560721,24.8743843589871,0,0,55.9524938999618,0,0,0,0,0
"2890321",100.805604791626,86.9688108102232,0,0,0,0,0,23.4207476596601,190.292171672815,120.468941204816,0,0,0,0,0,0,94.146887974618,67.1673688709776,185.11561559109,293.517735436048,0,0,41.35619114345,0,0,0,0,0
"28092",235.213077847128,90.5925112606491,349.861645621959,0,112.832530486482,0,0,0,0,0,0,0,0,0,0,0,0,91.5918666422422,59.8903462206469,31.0929804487339,134.779712187552,33.6921984418654,63.2506452782177,0,0,0,0,0
"93466",235.213077847128,199.303524773428,0,0,277.741613505186,0,146.553332089851,130.115264775889,0,0,0,0,0,0,0,0,0,0,0,0,0,69.976104456182,143.530310439032,0,0,0,0,0
"1306787",0,130.453216215335,0,278.509758553463,0,0,0,12.144091379083,0,0,415.502873894878,0,0,0,0,0,0,61.0612444281614,68.0572116143715,165.414655987264,0,44.0590287316701,26.7598883869383,0,0,0,0,0
"1745854",0,47.1081058555376,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,79.3796177566099,157.892730945342,113.178448833391,53.9118848750207,137.360501339913,72.9815137825589,0,114.062245396774,0,184.953992694317,225.234683087166
"28135",235.213077847128,86.9688108102232,0,0,0,0,186.52242265981,196.907767360846,0,0,0,0,0,0,0,0,0,0,0,21.143226705139,53.9118848750207,111.443425615401,107.039553547753,77.5332035944393,97.7676389115203,0,0,26.7227590103417
