Gene_Family,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_023_MCAV_S31
RXN-9515: (metacyc) crotonyl-[acyl-carrier protein] reductase (NADP) [1.3.1.10; 1.3.1.39],0,21.4295,0,0,0,0
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59],0,200.212,0,0,0,0
RXN-9521: (metacyc) trans hex-2-enoyl-[acp] reductase [1.3.1.10; 1.3.1.39],0,21.4295,0,0,0,0
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9526: (metacyc) trans oct-2-enoyl-[acyl-carrier protein] reductase [1.3.1.10; 1.3.1.39],0,21.4295,0,0,0,0
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9530: (metacyc) trans-&Delta;2-decenoyl-[acp]reductase [1.3.1.10; 1.3.1.39],0,21.4295,0,0,0,0
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59],0,200.212,0,0,0,0
RXN-9534: (metacyc) trans dodec-2-enoyl-[acyl-carrier protein] reductase [1.3.1.10; 1.3.1.39],0,21.4295,0,0,0,0
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41],14.1054,155.758,0,0,72.1716,0
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59],0,200.212,0,0,0,0
RXN-9538: (metacyc) trans tetradec-2-enoyl-[acyl-carrier-protein] reductase [1.3.1.10; 1.3.1.39],0,21.4295,0,0,0,0
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
"RXN-9542: (metacyc) trans hexadecenoyl-[acp] reductase (NADPH, B-specific) [1.3.1.10; 1.3.1.39]",0,21.4295,0,0,0,0
RXN-9543: (expasy) Very-long-chain 3-oxoacyl-CoA synthase [2.3.1.199],0,0,0,0,0,0
RXN-9545: (metacyc) 3-hydroxystearoyl-dehydratase [4.2.1.119],0,0,0,0,0,0
RXN-9552: (metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9556: (metacyc) 3-oxo-cis-vaccenoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9557: (metacyc) 3-hydroxy-cis-vaccenoyl-[acyl-carrier protein] dehydratase [4.2.1.59],0,200.212,0,0,0,0
RXN-9558: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9],0,155.904,0,0,0,0
RXN-9590: (expasy) Phosphate acyltransferase [2.3.1.274],0,16.1677,0,0,0,0
RXN-9591: (expasy) Acyl phosphate:glycerol-3-phosphate acyltransferase [2.3.1.275],0,0,0,0,0,0
RXN-9592: (expasy) Sulfoacetaldehyde dehydrogenase [1.2.1.73],0,0,0,0,0,0
RXN-9601: (expasy) Acyl-CoA (9+3)-desaturase [1.14.19.6],0,0,0,0,0,0
RXN-9616: (expasy) Acyl-CoA (9+3)-desaturase [1.14.19.6],0,0,0,0,0,0
RXN-9623: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,184.417,44.5393,0,0,0
RXN-9632: (metacyc) 3-oxo-stearoyl-[acyl-carrier protein] synthase [2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9633: (metacyc) 3-oxo-stearoyl-[acyl-carrier protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN-9634: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59],0,200.212,0,0,0,0
RXN-9635: (metacyc) trans-octadec-2-enoyl-[acyl-carrier-protein] reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9644: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,184.417,44.5393,0,0,0
RXN-9648: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9650: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9651: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9652: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9653: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9654: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,293.217,0,109.576,57.544,0
RXN-9655: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59],0,200.212,0,0,0,0
RXN-9657: (metacyc) crotonyl-[acp] reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9658: (metacyc) trans hex-2-enoyl-[acp]-reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9659: (metacyc) trans oct-2-enoyl-[acp] reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9660: (metacyc) trans-&Delta;2-decenoyl-[acp]-reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9661: (metacyc) trans dodec-2-enoyl-[acp] reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9662: (metacyc) trans tetradec-2-enoyl-[acp] reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9663: (metacyc) trans hexadecenoyl-[acp] reductase [1.3.1.9],0,155.904,0,0,0,0
RXN-9673: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,184.417,44.5393,0,0,0
RXN-9674: (expasy) Beta-glucosidase [3.2.1.21],0,0,0,0,0,0
RXN-969: (expasy) (S)-2-hydroxy-acid oxidase [1.1.3.15],0,33.9112,0,0,0,0
"RXN-9731: (expasy) Protocatechuate 3,4-dioxygenase [1.13.11.3]",0,8.31466,0,0,0,0
RXN-9736: (expasy) Dimethylsulfoniopropionate demethylase [2.1.1.269],0,11.3293,0,0,0,0
RXN-9758: (expasy) Betaine-aldehyde dehydrogenase [1.2.1.8],0,27.5623,0,0,0,0
RXN-9763: (expasy) Dimethyl sulfide:cytochrome c2 reductase [1.8.2.4],0,0,0,0,0,0
RXN-9787: (metacyc) cysteine:[ThiI sulfur-carrier protein]-L-cysteine sulfurtransferase desulfurase [2.8.1.7],0,165.383,0,0,101.881,0
RXN-9789: (expasy) Sulfur carrier protein ThiS adenylyltransferase [2.7.7.73],0,0,0,39.4118,0,0
RXN-9797: (expasy) Alpha-methylacyl-CoA racemase [5.1.99.4],0,0,0,0,0,0
RXN-982: (expasy) Arsenate reductase (glutathione/glutaredoxin) [1.20.4.1],0,52.5629,0,0,0,0
RXN-9845: (expasy) Alpha-methylacyl-CoA racemase [5.1.99.4],0,0,0,0,0,0
RXN-9850: (expasy) Propanoyl-CoA C-acyltransferase [2.3.1.176],0,0,0,0,0,0
RXN-9857: (expasy) Carboxymethylenebutenolidase [3.1.1.45],0,27.3426,53.9433,161.883,0,119.596
"RXN-9866: (expasy) 2,4-dichlorophenol 6-monooxygenase [1.14.13.20]",0,0,0,0,0,0
RXN-9868: (expasy) Carboxymethylenebutenolidase [3.1.1.45],0,27.3426,53.9433,161.883,0,119.596
RXN-9885: (expasy) Maleylacetate reductase [1.3.1.32],0,0,0,0,0,0
RXN-9887: (expasy) Carboxymethylenebutenolidase [3.1.1.45],0,27.3426,53.9433,161.883,0,119.596
RXN-9890: (expasy) Carboxymethylenebutenolidase [3.1.1.45],0,27.3426,53.9433,161.883,0,119.596
RXN-9891: (expasy) Maleylacetate reductase [1.3.1.32],0,0,0,0,0,0
RXN-9909: (expasy) Aryl-alcohol dehydrogenase [1.1.1.90],0,0,0,0,0,0
RXN-9912: (metacyc) 4-chlorosalicylate monooxygenase [1.14.13.1],0,0,0,0,0,0
RXN-9914: (metacyc) 5-chlorosalicylate 1-monooxygenase [1.14.13.1],0,0,0,0,0,0
RXN-9929: (expasy) Dihydroorotate oxidase (fumarate) [1.3.98.1],0,19.5082,0,0,0,0
RXN-9944: (expasy) Ferredoxin:thioredoxin reductase [1.8.7.2],0,0,0,0,0,0
"RXN-9952: (expasy) Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating) [1.1.1.44]",28.6256,115.196,0,194.631,0,87.055
RXN-9958: (expasy) Malonate-semialdehyde dehydrogenase (acetylating) [1.2.1.18],0,0,0,0,0,0
RXN-9969: (expasy) diphosphate specific) [2.5.1.87],0,0,0,0,0,0
RXN-9983: (expasy) 4-oxalomesaconate tautomerase [5.3.2.8],0,0,0,0,0,0
RXN-9985: (expasy) Beta-fructofuranosidase [3.2.1.26],0,0,0,0,0,0
RXN-9988: (expasy) N-acylneuraminate-9-phosphate synthase [2.5.1.57],0,0,0,0,0,0
RXN-9990: (expasy) N-acylneuraminate cytidylyltransferase [2.7.7.43],0,0,0,0,0,0
"RXN-9998: (expasy) UDP-N-acetylglucosamine 4,6-dehydratase (inverting) [4.2.1.115]",0,17.1295,0,0,0,0
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN: (expasy) Magnesium protoporphyrin IX methyltransferase [2.1.1.11],0,7.82329,0,0,0,0
RXN0-1132: (expasy) Dihydrolipoyl dehydrogenase [1.8.1.4],40.1161,344.385,142.246,113.634,176.897,211.885
RXN0-1133: (expasy) Dihydrolipoyllysine-residue acetyltransferase [2.3.1.12],33.9324,90.7508,0,94.6087,28.9216,0
RXN0-1134: (expasy) Pyruvate dehydrogenase (acetyl-transferring) [1.2.4.1],0,227.741,0,0,0,0
RXN0-1147: (expasy) Dihydrolipoyllysine-residue succinyltransferase [2.3.1.61],0,53.2889,0,0,0,0
RXN0-1241: (expasy) Ribosomal protein L3 N(5)-glutamine methyltransferase [2.1.1.298],0,0,0,0,0,0
RXN0-1321: (expasy) tRNA-guanosine(34) preQ(1) transglycosylase [2.4.2.29],35.5213,284.889,46.691,144.964,0,0
RXN0-1342: (expasy) S-adenosylmethionine:tRNA ribosyltransferase-isomerase [2.4.99.17],0,133.097,52.3149,0,0,0
RXN0-1382: (expasy) Formyl-CoA transferase [2.8.3.16],0,34.1386,0,103.773,0,70.0585
"RXN0-1401: (expasy) Ribose 1,5-bisphosphate phosphokinase [2.7.4.23]",0,0,0,0,0,0
RXN0-1441: (expasy) AMBIGUOUS [3.6.1.13; 3.6.1.53],0,23.8099,0,0,90.7263,0
RXN0-1461: (expasy) Coproporphyrinogen oxidase [1.3.3.3],0,31.6595,0,56.3039,0,0
RXN0-1483: (expasy) Ferroxidase [1.16.3.1],0,28.7507,0,0,49.8928,0
RXN0-1602: (expasy) XTP/dITP diphosphatase [3.6.1.66],0,72.306,0,0,0,0
RXN0-1603: (expasy) XTP/dITP diphosphatase [3.6.1.66],0,72.306,0,0,0,0
RXN0-1863: (expasy) AMBIGUOUS [2.6.1.87; 2.6.1.92],0,23.6574,0,0,0,0
RXN0-20: (expasy) Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase [2.5.1.145],0,38.3849,0,0,0,0
RXN0-2023: (expasy) tRNA-uridine 2-sulfurtransferase [2.8.1.13],31.2088,67.603,0,0,0,0
"RXN0-2042: (expasy) Phenylacetyl-CoA 1,2-epoxidase [1.14.13.149]",0,0,0,0,0,0
RXN0-2044: (expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35],0,178.066,0,0,0,0
RXN0-2101: (expasy) Selenate reductase [1.97.1.9],0,0,0,0,0,0
RXN0-2141: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41],0,293.217,0,109.576,57.544,0
RXN0-2142: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100],25.7479,345.047,33.4392,0,0,46.2651
RXN0-2144: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59],0,200.212,0,0,0,0
RXN0-2145: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9],0,155.904,0,0,0,0
RXN0-2161: (expasy) Serine--tRNA ligase [6.1.1.11],0,175.881,0,70.2017,155.172,0
RXN0-2301: (expasy) Isovaleryl-CoA dehydrogenase [1.3.8.4],0,0,59.334,0,0,129.055
RXN0-2441: (expasy) Trans-aconitate 2-methyltransferase [2.1.1.144],0,0,0,0,0,0
RXN0-2584: (expasy) Uracil-DNA glycosylase [3.2.2.27],0,64.3871,59.6607,0,0,0
RXN0-2605: (expasy) Exodeoxyribonuclease V [3.1.11.5],0,49.9499,0,0,0,0
RXN0-262: (expasy) Molybdenum cofactor guanylyltransferase [2.7.7.77],0,44.1937,0,0,0,0
RXN0-2661: (expasy) Adenine glycosylase [3.2.2.31],0,0,0,0,0,0
RXN0-280: (expasy) Alkanesulfonate monooxygenase [1.14.14.5],0,0,0,0,0,0
RXN0-2921: (expasy) Tetrahydrofolate synthase [6.3.2.17],0,81.9015,0,0,0,0
RXN0-299: (expasy) Taurine dioxygenase [1.14.11.17],0,0,0,0,0,0
"RXN0-302: (expasy) 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [4.6.1.12]",12.113,129.935,47.3776,0,0,0
RXN0-305: (expasy) Hydroxypyruvate isomerase [5.3.1.22],0,9.28796,0,0,0,0
RXN0-3241: (expasy) Beta-aspartyl-peptidase [3.4.19.5],0,35.6856,0,0,0,0
RXN0-3501: (expasy) Nitrate reductase (quinone) [1.7.5.1],0,0,0,0,0,0
RXN0-3521: (expasy) Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [2.4.2.53],0,0,0,0,0,0
RXN0-3601: (expasy) L-carnitine CoA-transferase [2.8.3.21],0,9.96121,0,0,0,0
RXN0-363: (expasy) Purine nucleosidase [3.2.2.1],0,0,0,0,0,0
RXN0-366: (metacyc) guanosine hydrolase [3.2.2.1],0,0,0,0,0,0
RXN0-3741: (expasy) 5'-deoxynucleotidase [3.1.3.89],0,10.264,0,0,0,0
RXN0-383: (expasy) AMBIGUOUS [3.6.1.65; 3.6.1.9],0,0,0,0,52.0063,0
RXN0-384: (expasy) Nucleotide diphosphatase [3.6.1.9],0,10.7491,0,0,0,0
RXN0-385: (expasy) Nucleotide diphosphatase [3.6.1.9],0,10.7491,0,0,0,0
RXN0-3901: (expasy) Glutamate--putrescine ligase [6.3.1.11],0,0,0,0,0,0
RXN0-3962: (expasy) Aldehyde dehydrogenase (NADP(+)) [1.2.1.4],0,0,0,0,0,0
RXN0-4022: (expasy) PreQ(1) synthase [1.7.1.13],0,119.42,0,74.5674,0,0
RXN0-4141: (expasy) Hydrogenase (acceptor) [1.12.99.6],0,94.7735,0,0,0,0
RXN0-4181: (expasy) Cyclic-guanylate-specific phosphodiesterase [3.1.4.52],0,18.7617,0,0,0,0
RXN0-4222: (expasy) Exoribonuclease II [3.1.13.1],0,87.3308,0,0,0,0
RXN0-4301: (expasy) D-sedoheptulose 7-phosphate isomerase [5.3.1.28],0,75.8484,0,0,82.8634,0
RXN0-4341: (expasy) D-glycero-beta-D-manno-heptose-7-phosphate kinase [2.7.1.167],0,67.9229,0,0,0,0
RXN0-4342: (expasy) D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase [2.7.7.70],0,93.6844,0,0,0,50.999
"RXN0-4361: (expasy) D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase [3.1.3.82]",0,0,0,0,0,0
RXN0-4401: (expasy) NAD(+) diphosphatase [3.6.1.22],0,30.0254,0,0,0,0
RXN0-4621: (expasy) Anhydro-N-acetylmuramic acid kinase [2.7.1.170],0,52.0955,0,0,0,0
RXN0-4641: (expasy) N-acetylmuramic acid 6-phosphate etherase [4.2.1.126],0,0,0,0,0,0
"RXN0-5038: (expasy) 3',5'-cyclic-AMP phosphodiesterase [3.1.4.53]",0,13.3234,0,0,0,0
RXN0-5055: (expasy) Acetyl-CoA carboxytransferase [2.1.3.15],0,92.3056,0,0,0,0
RXN0-5063: (expasy) tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase [2.8.4.3],0,39.8295,0,0,0,0
RXN0-5107: (expasy) Nucleotide diphosphatase [3.6.1.9],0,10.7491,0,0,0,0
RXN0-5114: (expasy) Phosphoserine phosphatase [3.1.3.3],46.7961,120.743,46.4636,53.3562,0,0
RXN0-5116: (expasy) Ribulokinase [2.7.1.16],0,0,0,0,0,0
RXN0-5144: (expasy) tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [2.1.1.61],27.0172,38.7981,24.7001,91.3233,0,0
RXN0-5181: (expasy) Alpha-amylase [3.2.1.1],0,28.8412,0,0,0,0
RXN0-5182: (expasy) Glycogen phosphorylase [2.4.1.1],11.6233,61.6758,0,0,59.614,0
RXN0-5183: (expasy) Alpha-glucosidase [3.2.1.20],0,30.8884,0,0,0,0
RXN0-5184: (expasy) Glycogen phosphorylase [2.4.1.1],11.6233,61.6758,0,0,59.614,0
RXN0-5189: (expasy) DNA-3-methyladenine glycosylase I [3.2.2.20],0,43.5739,0,0,0,0
RXN0-5199: (expasy) AMBIGUOUS [2.4.2.1; 2.4.2.15],22.1086,210.587,68.323,0,0,0
RXN0-5204: (expasy) PepB aminopeptidase [3.4.11.23],0,48.9887,0,0,0,0
RXN0-5224: (expasy) Carbonic anhydrase [4.2.1.1],21.6282,81.6723,39.9381,0,0,0
RXN0-5225: (expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28],0,101.342,0,0,0,0
RXN0-5226: (expasy) Beta-N-acetylhexosaminidase [3.2.1.52],0,18.0043,0,0,0,0
RXN0-5227: (expasy) Muramoyltetrapeptide carboxypeptidase [3.4.17.13],0,0,0,0,0,0
RXN0-5228: (expasy) L-Ala-D/L-Glu epimerase [5.1.1.20],0,0,0,0,0,0
RXN0-5256: (metacyc) hydrogen:menaquinone oxidoreductase [1.12.5.1],0,10.1713,0,0,0,0
RXN0-5258-Yeast: (metacyc) sn-glycerol 3-phosphate:ubiquinone oxidoreductase [1.1.5.3],39.3857,177.463,78.2566,74.7616,0,59.4333
RXN0-5260: (metacyc) sn-glycerol 3-phosphate:ubiquinone oxidoreductase [1.1.5.3],39.3857,177.463,78.2566,74.7616,0,59.4333
RXN0-5268: (expasy) Ubiquinol oxidase (H(+)-transporting) [7.1.1.3],0,0,0,0,0,0
RXN0-5292: (expasy) 5'-deoxynucleotidase [3.1.3.89],0,10.264,0,0,0,0
RXN0-5293: (expasy) Succinate-semialdehyde dehydrogenase (NAD(P)(+)) [1.2.1.16],0,117.003,102.275,0,60.0459,0
RXN0-5298: (expasy) L-fucose mutarotase [5.1.3.29],0,13.3028,0,0,0,0
RXN0-5304: (expasy) D-ribose pyranase [5.4.99.62],0,23.8633,0,0,0,0
RXN0-5306: (expasy) L-rhamnose mutarotase [5.1.3.32],0,0,0,0,0,0
RXN0-5359: (expasy) Diguanylate cyclase [2.7.7.65],0,15.5972,0,0,0,0
RXN0-5391: (expasy) Delta(3)-Delta(2)-enoyl-CoA isomerase [5.3.3.8],0,76.0645,0,0,0,0
RXN0-5393: (expasy) Enoyl-CoA hydratase [4.2.1.17],45.4334,160.667,67.0247,0,34.1099,69.7265
RXN0-5398: (expasy) Pseudouridylate synthase [4.2.1.70],0,142.884,40.7807,40.5813,0,0
RXN0-5408: (expasy) Inositol-phosphate phosphatase [3.1.3.25],0,84.2262,0,0,0,0
RXN0-5507: (expasy) 6-carboxytetrahydropterin synthase [4.1.2.50],29.9239,69.6196,0,106.41,0,80.8765
RXN0-5514: (metacyc) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51],0,146.037,0,98.3238,0,61.9926
RXN0-5515: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41],0,23.2402,0,0,0,0
RXN0-6274: (expasy) tRNA dimethylallyltransferase [2.5.1.75],0,110.09,0,0,66.8757,0
RXN0-6359: (expasy) Thiosulfate sulfurtransferase [2.8.1.1],0,0,0,0,0,0
RXN0-6366: (expasy) [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase [2.8.4.4],27.9402,63.9536,0,112.078,89.7046,63.6616
RXN0-6369: (expasy) Nitrate reductase (quinone) [1.7.5.1],0,0,0,0,0,0
"RXN0-6373: (expasy) Quinoprotein glucose dehydrogenase (PQQ, quinone) [1.1.5.2]",0,0,0,0,0,0
RXN0-6377: (expasy) Nitrite reductase (NAD(P)H) [1.7.1.4],13.5364,37.9302,0,0,0,0
RXN0-6382: (expasy) AMBIGUOUS [3.6.1.66; 3.6.1.9],0,10.7491,0,0,0,0
"RXN0-6427: (expasy) Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [3.1.7.2]",0,107.723,0,0,0,0
RXN0-6478: (expasy) Ribonuclease E [3.1.26.12],0,11.0916,0,0,0,0
RXN0-6479: (expasy) Exoribonuclease II [3.1.13.1],0,87.3308,0,0,0,0
RXN0-6480: (expasy) Ribonuclease P [3.1.26.5],0,72.788,131.498,0,42.4215,0
RXN0-6481: (expasy) tRNA nucleotidyltransferase [2.7.7.56],0,121.95,0,0,80.1904,0
RXN0-6482: (expasy) tRNA nucleotidyltransferase [2.7.7.56],0,121.95,0,0,80.1904,0
RXN0-6483: (expasy) Ribonuclease D [3.1.13.5],0,21.0682,0,0,0,0
RXN0-6484: (expasy) Ribonuclease D [3.1.13.5],0,21.0682,0,0,0,0
RXN0-6485: (expasy) Ribonuclease E [3.1.26.12],0,11.0916,0,0,0,0
RXN0-6491: (metacyc) dihydroorotate dehydrogenase [1.3.5.2],0,33.4839,34.0934,0,0,0
"RXN0-6510: (expasy) 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [5.3.3.18]",0,0,0,0,0,0
RXN0-6515: (expasy) 16S rRNA (guanine(966)-N(2))-methyltransferase [2.1.1.171],0,45.5316,0,0,0,0
RXN0-6521: (expasy) Ribonuclease E [3.1.26.12],0,11.0916,0,0,0,0
RXN0-6522: (expasy) Ribonuclease E [3.1.26.12],0,11.0916,0,0,0,0
RXN0-6523: (expasy) Ribonuclease E [3.1.26.12],0,11.0916,0,0,0,0
RXN0-6524: (expasy) Exoribonuclease II [3.1.13.1],0,87.3308,0,0,0,0
RXN0-6525: (expasy) Exoribonuclease II [3.1.13.1],0,87.3308,0,0,0,0
RXN0-6550: (expasy) Adenosylhomocysteine nucleosidase [3.2.2.9],0,23.8462,0,0,0,0
RXN0-6554: (expasy) Dihydroorotate dehydrogenase (quinone) [1.3.5.2],0,33.4839,34.0934,0,0,0
RXN0-6563: (expasy) Low-specificity L-threonine aldolase [4.1.2.48],0,0,0,0,0,0
RXN0-6565: (expasy) Dihydrouracil dehydrogenase (NAD(+)) [1.3.1.1],0,30.5975,0,0,0,117.698
RXN0-6566: (expasy) 3'-phosphate/5'-hydroxy nucleic acid ligase [6.5.1.8],0,0,0,0,0,0
RXN0-6575: (expasy) 7-carboxy-7-deazaguanine synthase [4.3.99.3],24.442,47.2251,0,0,62.4329,0
RXN0-6705: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51],0,146.037,0,98.3238,0,61.9926
"RXN0-6710: (metacyc) phosphoribosyl 1,2-cyclic phosphodiesterase [3.1.4.55]",0,17.9269,0,0,0,0
RXN0-6725: (expasy) Phospholipase A(2) [3.1.1.4],0,0,0,0,0,0
RXN0-6727: (expasy) ADP-dependent NAD(P)H-hydrate dehydratase [4.2.1.136],0,0,0,0,0,0
RXN0-6731: (expasy) 16S rRNA (guanine(1516)-N(2))-methyltransferase [2.1.1.242],0,18.2081,0,0,0,0
RXN0-6732: (expasy) Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase [2.7.8.37],0,0,0,0,0,0
RXN0-6733: (expasy) Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [3.6.1.63],0,0,0,0,0,0
RXN0-6734: (expasy) Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase [4.7.1.1],0,0,0,0,0,0
RXN0-6948: (expasy) Amino-acid N-acetyltransferase [2.3.1.1],0,82.5869,0,0,0,0
RXN0-6950: (expasy) 23S rRNA (guanine(2069)-N(7))-methyltransferase [2.1.1.264],0,40.4136,0,0,0,0
RXN0-6973: (expasy) Alkanesulfonate monooxygenase [1.14.14.5],0,0,0,0,0,0
RXN0-6974: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6975: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6976: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6977: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6978: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6979: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6980: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6981: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6982: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6983: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6984: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6985: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6987: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6988: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,14.7124,0,0,0,0
RXN0-6994: (expasy) 6-phospho-beta-glucosidase [3.2.1.86],0,0,0,0,0,0
RXN0-6998: (expasy) 23S rRNA (adenine(2030)-N(6))-methyltransferase [2.1.1.266],0,9.60057,0,0,0,0
RXN0-7002: (expasy) 6-phospho-beta-glucosidase [3.2.1.86],0,0,0,0,0,0
RXN0-7008: (expasy) Proline dehydrogenase [1.5.5.2],0,48.2216,0,0,0,0
