# Gene Family	072023_Carolina_2023_Baya_052_DCYL_S9_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_053_MCAV_S3_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_055_MCAV_S4_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_057_SSID_S7_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_059_SSID_S8_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_061_SSID_S5_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_063_SSID_S6_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_065_DCYL_S1_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_066_DCYL_S2_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_001_DCYL_S24_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_003_MCAV_S27_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_005_MCAV_S28_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_007_MCAV_S29_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_009_DCYL_S25_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_010_DCYL_S26_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_013_DLAB_S43_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_015_DLAB_S44_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_017_MCAV_S30_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_019_SSID1_S46_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_021_SSID2_S36_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_023_MCAV_S31_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_025_MMEA_S22_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_027_PSTR4_S34_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_029_MMEA_S23_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_031_MMEA_S45_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_033_PSTR7_S35_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_035_PSTR_S32_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_037_PSTR_S33_comb_kraken_filtered_Abundance-CPM
1.14.12.18-RXN: (expasy) Biphenyl 2,3-dioxygenase [1.14.12.18]|unclassified	0	0	0	0	0	0	10.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.59-RXN: (expasy) L-lysine N(6)-monooxygenase (NADPH) [1.14.13.59]	0	0	0	0	27.1042	0	0	0	169.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.59-RXN: (expasy) L-lysine N(6)-monooxygenase (NADPH) [1.14.13.59]|unclassified	0	0	0	0	27.1042	0	0	0	169.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.8-RXN: (expasy) Flavin-containing monooxygenase [1.14.13.8]	4.20987	0	0	0	0	18.0372	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2054	0	0	24.0012	0	0	0	0	0
1.14.13.8-RXN: (expasy) Flavin-containing monooxygenase [1.14.13.8]|unclassified	4.20987	0	0	0	0	18.0372	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2054	0	0	24.0012	0	0	0	0	0
1.14.13.84-RXN: (expasy) 4-hydroxyacetophenone monooxygenase [1.14.13.84]	0	0	0	0	0	0	11.6522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.84-RXN: (expasy) 4-hydroxyacetophenone monooxygenase [1.14.13.84]|unclassified	0	0	0	0	0	0	11.6522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.92-RXN: (expasy) Phenylacetone monooxygenase [1.14.13.92]	0	0	0	0	0	0	4.98229	0	15.8152	0	0	0	0	0	0	0	7.50621	0	0	0	0	0	0	0	0	0	0	0
1.14.13.92-RXN: (expasy) Phenylacetone monooxygenase [1.14.13.92]|unclassified	0	0	0	0	0	0	4.98229	0	15.8152	0	0	0	0	0	0	0	7.50621	0	0	0	0	0	0	0	0	0	0	0
1.14.19.1-RXN: (expasy) Stearoyl-CoA 9-desaturase [1.14.19.1]	0	0	5.8325	0	0	54.5346	0	0	60.4774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.19.1-RXN: (expasy) Stearoyl-CoA 9-desaturase [1.14.19.1]|unclassified	0	0	5.8325	0	0	54.5346	0	0	60.4774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
