,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,072023_Carolina_2023_Baya_057_SSID_S7,072023_Carolina_2023_Baya_059_SSID_S8,072023_Carolina_2023_Baya_061_SSID_S5,072023_Carolina_2023_Baya_063_SSID_S6,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26,122021_Coralina_2021_Baya_013_DLAB_S43,122021_Coralina_2021_Baya_015_DLAB_S44,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_019_SSID1_S46,122021_Coralina_2021_Baya_021_SSID2_S36,122021_Coralina_2021_Baya_023_MCAV_S31,122021_Coralina_2021_Baya_025_MMEA_S22,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_029_MMEA_S23,122021_Coralina_2021_Baya_031_MMEA_S45,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33,Sum
548,184.76367598176304,243.61354491309717,123.20581531448285,160.04970955685062,183.18373328448433,114.33611551214413,154.2211830257201,790.4444054101527,500.89717658844637,530.9203388656771,0.0,257.0859309724275,156.22965759666712,1184.039152227967,0.0,308.2566544905288,124.06995254801508,448.9481785531042,0.0,199.56148307874128,199.84545284979617,355.30621785881254,150.82846181728834,0.0,353.4193320374625,1744.4970808748847,105.91494215414698,4932.300583017083,13505.938778529744
152480,184.76367598176304,184.81027545131508,101.46361261192705,178.8790871517742,152.6531110704036,117.05840397671898,180.33928660265659,0.0,0.0,0.0,0.0,0.0,1319.2726641496333,0.0,0.0,0.0,305.40296011819095,0.0,84.71867623217538,111.44342561540097,0.0,0.0,184.88650158248248,0.0,0.0,232.59961078331796,0.0,0.0,3338.29129132776
866807,184.76367598176304,159.6088742534085,173.93762162044638,273.0259751263922,164.86535995603592,84.39094240182067,33.58041888463261,0.0,126.8094117945434,0.0,636.1120829490156,0.0,0.0,0.0,0.0,0.0,188.96808157313066,0.0,0.0,233.25368152060665,266.4606037997282,0.0,245.70442973461488,0.0,224.903211296567,201.58632934554223,219.97718755092066,131.6876369252134,3549.6355247143815
591197,184.76367598176304,134.40747305550187,72.47400900851932,112.9762655695416,158.75923551321975,100.72467318926982,44.7738918461768,161.01645295392,76.08564707672603,0.0,349.8616456219586,0.0,260.3827626611118,0.0,0.0,0.0,154.61024855983416,0.0,0.0,225.47855880325312,213.16848303978256,280.50490883590464,170.29019882597072,0.0,0.0,209.33964970498616,228.12449079354732,359.14810070512743,3496.8903717461153
403957,184.76367598176304,0.0,0.0,0.0,0.0,114.33611551214413,48.505049500024874,365.9464839861819,240.93788240963244,0.0,0.0,0.0,0.0,0.0,0.0,231.19249086789662,150.79271155835676,0.0,0.0,248.8039269553138,0.0,0.0,116.7704220520942,0.0,0.0,333.39277545608905,203.68258106566728,359.14810070512743,2598.2722160502917
1637975,184.76367598176304,336.0186826387547,221.0457274759839,0.0,67.16736887097758,59.890346220646926,21.143226705139046,409.8600620645237,171.19270592263356,0.0,795.1401036862695,449.9003792017482,407.9329948357419,434.14768915025456,0.0,184.9539926943173,223.32591458642713,513.083632632119,111.67461866968573,238.43709666550905,306.42969436968747,187.00327255726975,172.722915952056,0.0,0.0,472.95254192607985,358.4813426755744,682.3813913397421,7009.649376822905
1476,184.76367598176304,0.0,0.0,0.0,0.0,0.0,34.82413810258196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.93464231843792,0.0,0.0,347.8785490301973,0.0,0.0,0.0,0.0,0.0,650.4010054329802
84030,184.76367598176304,0.0,43.484405405111595,178.8790871517742,146.54698662758747,40.834326968622904,13.680911397442914,395.22220270507637,190.2141176918151,0.0,0.0,0.0,295.10046434926005,0.0,0.0,231.19249086789662,0.0,320.6772703950744,0.0,114.03513318785215,293.10666417970106,0.0,80.27966516081477,0.0,0.0,0.0,138.50415512465375,0.0,2666.5215571944464
40520,184.76367598176304,252.01401197906603,97.83991216150109,386.00224069593384,244.24497771264578,40.834326968622904,26.11810357693647,263.4814684700509,145.8308235637249,0.0,0.0,0.0,138.87080675259298,0.0,0.0,231.19249086789662,66.80689752585427,0.0,0.0,134.76879376746163,0.0,0.0,270.03160099546784,0.0,224.903211296567,434.1859401288602,138.50415512465375,239.4320671367516,3519.825504706351
1833,184.76367598176304,0.0,0.0,0.0,0.0,0.0,175.36440973085917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.07659532559623,0.0,0.0,287.0606208780649,0.0,0.0,364.4060568938648,0.0,0.0,1112.6713588101481
482564,184.76367598176304,0.0,65.22660810766739,112.9762655695416,103.80411552787446,212.3385002368391,111.93472961544201,0.0,437.49247069117473,0.0,0.0,0.0,0.0,0.0,0.0,215.77965814337017,187.05931307239194,609.2868137506413,61.61358271430937,116.62684076030332,0.0,0.0,566.823090377874,0.0,0.0,0.0,171.0933680951605,335.2048939914523,3492.0239266358058
292566,184.76367598176304,176.40980838534622,112.33471396320495,0.0,0.0,313.0631734261089,118.15332570518879,0.0,469.1948236398105,0.0,636.1120829490156,492.7480343638194,173.5885084407412,0.0,0.0,0.0,229.0522200886432,0.0,96.27122299110839,69.976104456182,159.8763622798369,205.7035998129967,77.84694803472946,0.0,0.0,0.0,0.0,0.0,3515.0946045184955
82633,183.89624088325712,151.2084071874396,90.59251126064915,0.0,128.22861329913906,264.06198106376144,342.0227849360728,0.0,234.59741181990526,1338.8425936612728,0.0,0.0,234.34448639500064,0.0,0.0,400.7336508376875,118.34364704579899,0.0,173.2882013839951,437.9985797442503,0.0,654.5114539504442,29.19260551302355,0.0,0.0,364.4060568938648,301.45021997718754,263.3752738504268,5711.094719703177
985762,183.89624088325712,193.21074251728396,141.32431756661268,0.0,73.27349331379374,46.27890389777262,52.23620715387294,0.0,63.4047058972717,0.0,0.0,257.0859309724275,373.2152931475936,0.0,0.0,0.0,97.34719353767338,0.0,65.4644316339537,108.85171804294978,0.0,224.4039270687237,87.57781653907065,0.0,0.0,0.0,0.0,0.0,1967.570922172257
3065157,183.89624088325712,344.4191497047236,630.523878374118,141.220331961927,79.37961775660987,49.00119236234749,17.41206905129098,0.0,0.0,0.0,699.7232912439172,299.9335861344988,286.42103892722304,0.0,0.0,0.0,30.5402960118191,320.6772703950744,0.0,121.81025590520571,0.0,0.0,128.93400768252067,0.0,257.0322414817909,217.0929700644301,122.20954863940037,0.0,3930.2269865801545
171287,183.89624088325712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4047058972717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01756659392608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3185133744549
2803181,183.89624088325712,294.0163473089104,112.33471396320495,207.1231535441596,183.18373328448433,117.05840397671898,32.33669966668325,0.0,101.44752943563472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.8094667282562,0.0,0.0,194.37806793383888,173.19939246982335,0.0,153.26117894337364,0.0,0.0,255.85957186164975,366.6286459182011,287.31848056410195,3251.8516264822983
703,183.0288057847512,218.41214371519058,206.55092567428008,0.0,0.0,114.33611551214413,101.98497587184717,278.1193278294982,190.2141176918151,323.16890191823825,0.0,257.0859309724275,0.0,0.0,0.0,0.0,112.61734154358291,513.083632632119,0.0,101.07659532559623,0.0,317.90556334735857,77.84694803472946,0.0,706.838664074925,85.28652395388325,81.47303242626691,0.0,3869.0295463086536
1325100,183.0288057847512,0.0,50.731806305963524,0.0,0.0,127.94755783501844,167.90209442316302,0.0,0.0,669.4212968306364,1526.6689990776376,257.0859309724275,303.7798897712971,710.4234913367802,798.8017973040439,6026.417595289839,3050.2120641804318,384.8127244740893,3858.550617483624,212.52002094099717,0.0,561.0098176718093,87.57781653907065,2949.8525073746314,5269.160950376713,263.6128922210937,1425.7780674596709,838.0122349786307,29723.308978632318
2546359,183.0288057847512,184.81027545131508,144.94801801703863,197.7084647466978,146.54698662758747,473.6781928360257,343.2665041540222,0.0,450.173411870629,0.0,413.4728539168601,299.9335861344988,0.0,0.0,0.0,246.60532359242305,183.24177607091457,897.8963571062084,284.96282005368084,305.82149354923985,173.19939246982335,280.50490883590464,153.26117894337364,0.0,0.0,666.7855509121781,431.8070718592146,909.8418551196562,7371.494828052044
126385,182.16137068624525,201.61120958325284,177.5613220708723,103.5615767720798,116.01636441350675,155.17044248076704,99.49753743594846,204.93003103226184,152.17129415345207,415.5028738948778,0.0,0.0,364.5358677255566,0.0,1497.7533699450823,462.38498173579325,305.40296011819095,0.0,0.0,344.6971071360076,0.0,317.90556334735857,99.74140216949714,0.0,0.0,511.7191437232995,391.0705556460812,622.5233745555543,6725.918348625686
43657,182.16137068624525,319.217748506817,282.64863513322535,131.8056431644652,109.9102399706906,337.56376960728267,131.8342371026317,263.4814684700509,234.59741181990526,346.25239491239813,795.1401036862695,471.32420678278385,104.15310506444473,592.0195761139835,0.0,277.4309890414759,389.3887741506935,577.219086711134,1124.447884536146,357.65564499826354,0.0,392.70687237026647,121.63585630426479,702.345835089198,353.4193320374625,573.745706598851,529.5747107707349,622.5233745555543,10324.20397818524
2066072,182.16137068624525,0.0,1000.1413243175667,216.5378423416214,177.0776088416682,78.94636547267095,88.30406447440426,351.3086246267346,355.0663530247215,669.4212968306364,0.0,0.0,0.0,394.67971740932234,649.0264603095358,1695.4115996979085,1156.7137114476482,0.0,0.0,1809.0118855709272,0.0,430.10752688172045,104.60683642166772,0.0,0.0,2070.13653597153,2330.1287273912335,3495.7081801965737,17254.49603191434
2897181,182.16137068624525,0.0,126.82951576490879,0.0,73.27349331379374,40.834326968622904,26.11810357693647,0.0,0.0,0.0,0.0,0.0,468.6889727900013,0.0,0.0,416.1464835622139,68.71566602659296,0.0,0.0,80.34293474598675,359.72181512963306,0.0,104.60683642166772,0.0,0.0,0.0,0.0,0.0,1947.439518986603
3002900,182.16137068624525,436.82428743038116,213.798326575132,0.0,360.2613421261525,0.0,55.967364807721005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.82782249913177,0.0,0.0,119.2031391781795,0.0,0.0,0.0,0.0,0.0,1547.043653302943
327575,182.16137068624525,319.217748506817,431.22035360069,0.0,0.0,0.0,67.16083776926521,0.0,0.0,0.0,508.88966635921247,749.833965336247,468.6889727900013,0.0,0.0,0.0,0.0,1218.5736275012825,134.77971218755172,121.81025590520571,892.6430227290895,0.0,136.23215906077655,0.0,0.0,0.0,0.0,0.0,5231.211692432385
371142,182.16137068624525,117.60653892356416,115.9584144136309,376.587551898472,390.7919643402332,117.05840397671898,55.967364807721005,0.0,95.10705884590755,0.0,0.0,0.0,0.0,0.0,1897.1542685971042,0.0,19.087685007386934,0.0,0.0,158.0941619195223,706.1206000692797,0.0,153.26117894337364,0.0,0.0,248.10625150220582,138.50415512465375,275.3468772072644,5046.913846263285
913109,182.16137068624525,0.0,1532.8252905301838,0.0,91.59186664224217,1050.803347325896,482.56305656435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.62443452733166,0.0,17548.31852681924,184.01123764403417,159.8763622798369,0.0,116.7704220520942,0.0,273.09675657440283,341.146095815533,171.0933680951605,167.60244699572615,22372.484582552275
663364,182.16137068624525,0.0,4544.120364834162,0.0,79.37961775660987,54.4457692914972,37.31157653848068,161.01645295392,88.76658825618037,0.0,0.0,214.23827581035627,0.0,0.0,0.0,0.0,51.53674951994472,352.7449974345818,0.0,152.91074677461992,199.84545284979617,0.0,102.17411929558243,0.0,0.0,131.80644611054686,219.97718755092066,167.60244699572615,6740.03816265917
255247,182.16137068624525,210.0116766492217,94.2162117110751,178.8790871517742,207.60823105574892,54.4457692914972,26.11810357693647,0.0,0.0,0.0,0.0,0.0,147.55023217463003,0.0,698.9515726410385,0.0,122.1611840472764,0.0,0.0,238.43709666550905,0.0,0.0,72.98151378255888,0.0,0.0,286.8728532994255,244.41909727880073,407.0345141324778,3171.848514144216
3101277,182.16137068624525,176.40980838534622,148.5717184674646,809.6632365817148,427.4287109971301,617.9594814584932,1351.9227899109499,585.5143743778909,640.3875295624441,1592.7610165970316,0.0,985.4960687276388,425.291845679816,710.4234913367802,649.0264603095358,524.036312633899,192.78561857460804,545.1513596716264,573.7764890270059,1176.6352378928382,173.19939246982335,467.5081813931744,352.7439832823679,1030.1072247974903,289.1612716670148,193.8330089860983,293.3029167345609,395.0629107756402,15510.32181098463
274,182.16137068624525,285.6158802429415,155.81911936831654,0.0,0.0,81.66865393724581,252.47500124371922,307.39504654839277,107.78800002536188,0.0,0.0,385.6288964586413,216.98563555092653,0.0,0.0,0.0,0.0,0.0,585.329035785939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.86663984773
1651941,182.16137068624525,193.21074251728396,148.5717184674646,141.220331961927,201.50210661293278,40.834326968622904,24.874384358987115,0.0,88.76658825618037,0.0,445.27845806431094,0.0,0.0,0.0,649.0264603095358,0.0,89.71211953471858,0.0,77.01697839288671,326.5551541288493,173.19939246982335,336.6058906030855,389.2347401736473,468.23055672613197,176.70966601873124,519.4724640827435,439.9543751018413,454.9209275598281,5567.0587529957775
108981,181.29393558773933,0.0,79.72140990937125,0.0,91.59186664224217,65.33492314979665,53.479926371822295,0.0,0.0,0.0,381.6672497694094,0.0,0.0,0.0,0.0,246.60532359242305,68.71566602659296,0.0,0.0,230.66197394815546,0.0,0.0,165.4247645738001,889.6380577796507,0.0,263.6128922210937,268.8610070066808,203.5172570662389,3190.1262536450167
256326,181.29393558773933,243.61354491309717,130.45321621533478,0.0,73.27349331379374,29.945173110323463,16.168349833341626,0.0,0.0,0.0,381.6672497694094,214.23827581035627,243.0239118170377,0.0,0.0,0.0,112.61734154358291,352.7449974345818,0.0,46.65073630412133,293.10666417970106,224.4039270687237,70.54879665647358,0.0,0.0,77.53320359443931,81.47303242626691,155.63084363888856,2928.3866932172127
1933912,181.29393558773933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.291845679816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.5857812675554
3028318,181.29393558773933,277.2154131769727,112.33471396320495,0.0,0.0,51.72348082692235,50.992487935923585,0.0,139.49035297399772,0.0,1240.4185617505805,0.0,199.6267847068524,0.0,0.0,0.0,38.17537001477387,1058.2349923037457,0.0,233.25368152060665,306.42969436968747,0.0,48.654342521705914,0.0,0.0,356.65273653442085,171.0933680951605,263.3752738504268,4728.965190132722
143223,181.29393558773933,84.00467065968867,94.2162117110751,0.0,67.16736887097758,54.4457692914972,46.017611064126164,0.0,95.10705884590755,0.0,0.0,0.0,0.0,0.0,0.0,385.320818113161,217.59960908421107,0.0,0.0,101.07659532559623,0.0,0.0,104.60683642166772,749.1688907618111,0.0,178.32636826721043,211.82988430829397,347.17649734828984,2917.358125661253
57029,181.29393558773933,243.61354491309717,119.58211486405688,103.5615767720798,79.37961775660987,103.4469616538447,50.992487935923585,175.6543123133673,196.55458828154227,0.0,572.5008746541141,0.0,104.15310506444473,0.0,0.0,154.1283272452644,236.68729409159798,448.9481785531042,0.0,160.6858694919735,439.6599962695516,0.0,187.31921870856777,0.0,0.0,325.6394550966451,268.8610070066808,251.40367049358923,4404.066136753793
1980674,181.29393558773933,277.2154131769727,246.4116306289657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.5774726036898,521.0938007016633,0.0,0.0,1148.126454595875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.7187072949055
1583,181.29393558773933,84.00467065968867,65.22660810766739,160.04970955685062,152.6531110704036,87.11323086639553,18.65578826924034,190.29217167281456,120.46894120481622,0.0,0.0,0.0,277.74161350518597,0.0,0.0,0.0,255.7749790989849,0.0,0.0,145.13562405726637,146.55333208985053,374.0065451145395,175.1556330781413,0.0,224.903211296567,341.146095815533,342.186736190321,203.5172570662389,3545.8791943082447
81947,181.29393558773933,0.0,65.22660810766739,0.0,79.37961775660987,65.33492314979665,49.74876871797423,746.530827331811,507.2376471781736,1177.2581427021537,0.0,0.0,0.0,1262.9750957098315,0.0,0.0,34.35783301329648,0.0,0.0,165.86928463687585,0.0,542.3094904160822,77.84694803472946,0.0,481.9354527783579,147.31308682943472,114.06224539677366,0.0,5698.6799073473085
3160834,180.42650048923338,0.0,101.46361261192705,112.9762655695416,128.22861329913906,68.05721161437151,85.81662603850555,0.0,101.44752943563472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.171823522899494,0.0,0.0,129.58537862255926,0.0,0.0,116.7704220520942,0.0,0.0,85.28652395388325,0.0,0.0,1169.230507209789
1705399,180.42650048923338,193.21074251728396,94.2162117110751,0.0,0.0,51.72348082692235,57.21108402567037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.60927416637726,0.0,0.0,141.09759331294717,0.0,0.0,0.0,0.0,0.0,777.4948870495097
2022749,180.42650048923338,0.0,159.4428198187425,376.587551898472,329.73071991207183,209.61621177226422,54.72364558977166,219.5678903917091,139.49035297399772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.06995254801508,0.0,0.0,404.3063813023849,0.0,0.0,398.96560867798854,1030.1072247974903,0.0,403.17265869108445,407.36516213133456,215.48886042307646,4653.061541417637
885581,180.42650048923338,0.0,83.34511035979722,103.5615767720798,146.54698662758747,0.0,12.437192179493557,0.0,69.74517648699886,0.0,349.8616456219586,0.0,0.0,0.0,0.0,0.0,51.53674951994472,0.0,0.0,101.07659532559623,0.0,0.0,148.39574469120305,0.0,0.0,85.28652395388325,179.2406713377872,0.0,1511.4604733655633
43305,180.42650048923338,0.0,50.731806305963524,423.660995885781,592.294070953166,119.78069244129385,46.017611064126164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9539926943173,116.4348785450603,0.0,0.0,163.27757706442466,0.0,243.10425432445066,2831.6827347632843,0.0,208.8386962039551,178.32636826721043,0.0,263.3752738504268,5602.905452852694
2816908,180.42650048923338,386.4214850345679,315.261939187059,0.0,79.37961775660987,29.945173110323463,12.437192179493557,483.0493588617601,164.8522353329064,0.0,540.6952705066633,578.4433446879619,433.97127110185306,0.0,0.0,262.0181563169495,561.1779392171759,352.7449974345818,61.61358271430937,160.6858694919735,492.9521170294972,579.7101449275362,182.45378445639722,0.0,321.2903018522386,403.17265869108445,374.7759491608278,191.5456537094013,7149.024543250406
1330330,180.42650048923338,0.0,0.0,131.8056431644652,109.9102399706906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.98581403250252,0.0,0.0,119.21854833275452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.3467459896463
564,179.55906539072745,327.61821557278586,239.16422972811375,0.0,109.9102399706906,185.1156155910905,115.66588726929008,907.5472802857311,456.5138824603562,831.0057477897556,0.0,364.2050688776057,407.9329948357419,2525.950191419663,1048.4273589615577,354.49515266410816,251.95744209750757,673.4222678296562,130.9288632679074,194.37806793383888,359.72181512963306,0.0,65.683362404303,0.0,0.0,0.0,537.7220140133616,0.0,10266.924763493425
2822847,179.55906539072745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2630550221608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.82212041288824
176102,179.55906539072745,0.0,0.0,0.0,0.0,0.0,0.0,204.93003103226184,133.14988238427057,1685.094988573671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.7339673809306
1892382,179.55906539072745,0.0,0.0,197.7084647466978,97.6979910850583,54.4457692914972,39.79901497437938,0.0,133.14988238427057,646.3378038364765,0.0,0.0,147.55023217463003,0.0,0.0,0.0,0.0,0.0,0.0,38.87561358676778,0.0,0.0,85.14509941298536,1919.745282577141,192.77418111134315,100.79316467277111,0.0,143.65924028205097,3977.240805526797
2686363,179.55906539072745,310.81728144084815,192.0561238725762,0.0,97.6979910850583,70.77950007894636,49.74876871797423,204.93003103226184,234.59741181990526,300.08540892407837,0.0,214.23827581035627,225.66506097296357,0.0,0.0,585.6876435320047,129.79625805023113,962.0318111852232,50.06103595537637,158.0941619195223,199.84545284979617,0.0,172.722915952056,0.0,208.8386962039551,155.06640718887863,89.6203356688936,263.3752738504268,5055.31491150206
1416779,179.55906539072745,117.60653892356416,97.83991216150109,103.5615767720798,146.54698662758747,65.33492314979665,26.11810357693647,395.22220270507637,228.2569412301781,230.83492994159877,0.0,214.23827581035627,121.51195590851886,592.0195761139835,0.0,0.0,22.90522200886432,320.6772703950744,0.0,137.36050133991282,213.16848303978256,374.0065451145395,248.1371468607002,936.4611134522639,0.0,224.84629042387402,146.65145836728044,167.60244699572615,5310.467466309925
1902580,179.55906539072745,0.0,0.0,169.4643983543124,164.86535995603592,0.0,0.0,0.0,0.0,0.0,699.7232912439172,0.0,147.55023217463003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.25064527821769,0.0,0.0,0.0,0.0,0.0,1424.4129923978408
1366,179.55906539072745,747.6415688712293,337.0041418896148,244.78190873400678,293.09397325517494,38.112038504048044,0.0,409.8600620645237,298.00211771717693,253.91842293575863,349.8616456219586,599.8671722689976,208.30621012888946,552.5516043730513,0.0,400.7336508376875,292.04158061302013,0.0,0.0,274.72100267982563,0.0,504.9088359046284,170.29019882597072,0.0,321.2903018522386,209.33964970498616,309.59752321981426,191.5456537094013,7187.028329102732
1911586,179.55906539072745,646.8359640796028,318.885639637485,273.0259751263922,280.88172436954267,95.2800962601201,0.0,453.77364014286553,215.57600005072376,0.0,349.8616456219586,749.833965336247,598.8803541205572,0.0,0.0,446.97214901126677,313.0380341211457,673.4222678296562,0.0,85.52634989088911,439.6599962695516,0.0,1488.8228811642011,0.0,0.0,0.0,81.47303242626691,0.0,7691.308780849201
2594007,179.55906539072745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.55906539072745
2093824,179.55906539072745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9118848750207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.5172570662389,436.98820733198704
298657,178.69163029222153,176.40980838534622,177.5613220708723,357.7581743035484,256.4572265982781,49.00119236234749,41.042734192328744,0.0,177.53317651236074,415.5028738948778,1272.2241658980313,514.171861944855,173.5885084407412,0.0,0.0,0.0,127.88748954949244,0.0,0.0,126.99367105010808,0.0,317.90556334735857,133.79944193469126,1030.1072247974903,289.1612716670148,100.79316467277111,179.2406713377872,275.3468772072644,6371.178050459788
2724896,178.69163029222153,134.40747305550187,108.71101351277899,94.146887974618,85.48574219942603,114.33611551214413,53.479926371822295,0.0,126.8094117945434,0.0,0.0,0.0,182.2679338627783,0.0,0.0,0.0,72.53320302807036,448.9481785531042,73.16612947324238,165.86928463687585,0.0,448.8078541374474,94.87596791732655,655.5227794165847,240.96772638917895,170.5730479077665,301.45021997718754,227.46046377991405,3978.510989792533
3415670,178.69163029222153,352.81961677069245,155.81911936831654,0.0,0.0,0.0,28.605542012835183,175.6543123133673,133.14988238427057,323.16890191823825,413.4728539168601,278.5097585534632,216.98563555092653,0.0,0.0,0.0,38.17537001477387,481.0159055926116,0.0,64.79268931127963,279.7836339897146,0.0,102.17411929558243,0.0,0.0,85.28652395388325,0.0,0.0,3308.105495239036
2605989,178.69163029222153,117.60653892356416,68.85030855809335,348.3434855060866,219.8204799413812,187.83790405566535,245.01268593602305,0.0,0.0,0.0,572.5008746541141,321.3574137155344,104.15310506444473,0.0,0.0,0.0,80.16827703102513,0.0,130.9288632679074,191.7863603613877,0.0,430.10752688172045,107.03955354775302,0.0,305.22578675962666,0.0,146.65145836728044,0.0,3756.0822528638287
1306526,178.69163029222153,126.00700598953301,76.09770945894529,0.0,79.37961775660987,51.72348082692235,24.874384358987115,0.0,107.78800002536188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.62443452733166,0.0,0.0,243.62051181041141,0.0,0.0,87.57781653907065,0.0,0.0,93.03984431332718,0.0,0.0,1139.424435898722
52694,178.69163029222153,0.0,57.97920720681545,0.0,0.0,114.33611551214413,47.26133028207552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.1464835622139,169.88039656574372,0.0,0.0,155.5024543470711,239.81454341975538,261.8045815801777,82.71238228690005,0.0,0.0,155.06640718887863,162.94606485253382,0.0,2042.1415970965309
308053,177.8241951937156,0.0,86.96881081022319,197.7084647466978,195.3959821701166,35.38975003947318,27.36182279488583,424.4979214239709,215.57600005072376,507.83684587151726,0.0,0.0,0.0,0.0,0.0,0.0,41.99290701625126,0.0,38.50848919644336,168.46099220932703,0.0,430.10752688172045,194.61737008682366,0.0,240.96772638917895,162.81972754832256,105.91494215414698,0.0,3251.949474583538
2937442,177.8241951937156,0.0,0.0,367.1728631010102,341.9429687977041,103.4469616538447,55.967364807721005,0.0,164.8522353329064,0.0,0.0,0.0,269.0621880831489,0.0,0.0,431.55931628674034,309.2204971196683,0.0,0.0,238.43709666550905,0.0,0.0,233.5408441041884,0.0,385.5483622226863,690.0455119905099,399.21785888870784,694.3529946965797,4862.191258944641
2879939,177.8241951937156,151.2084071874396,130.45321621533478,291.8553527213158,293.09397325517494,155.17044248076704,57.21108402567037,0.0,0.0,0.0,381.6672497694094,407.05272403967695,156.22965759666712,0.0,0.0,369.9079853886346,314.9468026218844,0.0,0.0,295.4546632594351,213.16848303978256,280.50490883590464,160.55933032162955,0.0,353.4193320374625,465.1992215666359,814.7303242626691,598.5801678418791,6068.237521661089
1118202,177.8241951937156,0.0,0.0,0.0,0.0,35.38975003947318,16.168349833341626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.354286521422104,0.0,0.0,0.0,0.0,0.0,94.87596791732655,0.0,0.0,0.0,0.0,0.0,379.61254950527905
1535204,177.8241951937156,336.0186826387547,206.55092567428008,254.19659753146857,201.50210661293278,81.66865393724581,43.530172628227454,0.0,0.0,0.0,1208.6129576031296,0.0,199.6267847068524,0.0,0.0,0.0,139.34010055392463,0.0,0.0,59.60927416637726,426.3369660795651,561.0098176718093,116.7704220520942,0.0,0.0,232.59961078331796,0.0,0.0,4245.197267833695
47770,177.8241951937156,243.61354491309717,105.087313062353,235.36721993654498,213.71435549856506,138.83671169331788,60.94224167951843,307.39504654839277,177.53317651236074,0.0,0.0,0.0,147.55023217463003,0.0,0.0,184.9539926943173,360.7572466396131,0.0,0.0,391.34784344012894,359.72181512963306,0.0,243.27171260852958,0.0,0.0,317.8861347372012,334.0394329476943,430.9777208461529,4430.819936255766
2681265,177.8241951937156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.6961051771705,1315.1414970089597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.8153821085222,2286.576241155978,6045.053420644346
