,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,072023_Carolina_2023_Baya_057_SSID_S7,072023_Carolina_2023_Baya_059_SSID_S8,072023_Carolina_2023_Baya_061_SSID_S5,072023_Carolina_2023_Baya_063_SSID_S6,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26,122021_Coralina_2021_Baya_013_DLAB_S43,122021_Coralina_2021_Baya_015_DLAB_S44,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_019_SSID1_S46,122021_Coralina_2021_Baya_021_SSID2_S36,122021_Coralina_2021_Baya_023_MCAV_S31,122021_Coralina_2021_Baya_025_MMEA_S22,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_029_MMEA_S23,122021_Coralina_2021_Baya_031_MMEA_S45,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33,Sum
2881426,2249.757274286472,2475.105871580634,1712.1756553128778,2160.9103849075527,2998.6341300036106,1878.1943918487889,1162.8160233870012,2556.720027640217,2379.5552062191455,2436.286989132517,2471.475058697533,2281.6527462802146,3062.4315125654034,2500.8931761343338,10697.487667775611,4443.609271889197,2422.236568134496,2575.900582035551,2219.0310117276986,2081.7280054795187,1981.8189651458358,2387.6173225753337,1991.5144168326265,2221.6674987518722,1709.482881428368,2328.0546801032383,2185.258328752435,2391.549243753347,73963.56489238143
126,2210.40790751188,1695.3759871809546,1248.5304101604543,2500.1659402172713,1920.5911443478626,1974.7727232293762,4503.643328872444,2153.6335367960382,2142.6764074099992,3709.1785059264735,1997.7756724471724,3000.71906632004,2169.8270669598473,1976.8965106585686,1376.6203969255478,2011.7833021985916,1983.9790509269783,2162.969954380997,2656.682736690943,1832.2141904866742,1572.5302658222395,2099.4566112300345,1989.2357962184012,2196.704942586121,1994.3966949997625,2211.3277044991764,1974.8763157358958,1902.1588579659826,61169.13102870574
2937909,2198.432013276134,1466.4644614856356,897.4847245450482,944.0154582531289,1360.6367780121097,495.59933208459245,242.0012535664935,817.6897385696188,759.088878002035,465.3581889354247,1730.0325410882729,1548.7582277780853,1298.9934614910123,833.6310587114446,1089.824480899392,375.8276498612754,521.9083296205708,1042.1582507472078,253.01740349437546,1164.3978032999426,1486.364223859377,864.4821340358966,1519.8399496880568,1223.1652521218173,1127.7838453867703,1439.632699116766,1486.2471242136126,1385.0671295868808,30037.90239173098
335929,2195.8657502256174,6087.615886459883,5735.954032885695,21173.971723786977,4474.401712309053,5876.0290039978345,7885.610847464191,8660.601174709202,9162.902626662863,3818.6745503818674,1647.6500391316883,2406.1065324409537,2329.4798946291335,2048.3506014052637,1806.8142709647816,3106.1049885593643,1112.9195042780116,2241.623407267579,1959.1753000307724,1607.162514218618,2143.3802938262033,1372.1938635490421,2228.4909607120235,1472.790813779331,1531.4117479462464,1478.5416909847866,1343.7302766862797,1080.352361077767,107987.90637037101
118883,2184.7452770067107,2589.5616344282935,1828.0869666009835,1342.2719797036677,2088.0541324108913,886.995727679604,340.0117612609233,2579.753541402741,1507.4105378763816,848.5943445293038,2553.857560654117,2378.4501355163447,2525.4174558596214,2715.2554483744193,1003.7857060915453,1989.6757933832225,2063.9928714959856,2615.227308478842,249.59824939310016,2546.5086412505043,2595.7520141312307,3567.7040452275096,2668.264739257443,3145.2820768846727,3632.6511230352817,2412.3574958172835,2253.123494241641,2326.9127777059593,59439.302839698226
3071002,2106.901964474365,972.8739842051048,682.2208607242801,2677.1688386397327,2831.171141940582,1364.8043145098777,421.08218120569865,725.5556835195209,452.2231613629145,301.11412225233363,906.2075215224287,829.6919077382599,1168.368420670687,1071.8113612004288,860.3877480784673,486.3651939381211,547.3672725288914,1042.1582507472078,239.34078708927413,1492.1904622121112,1238.6368532161475,1509.4132499039465,1850.239938750678,1298.0529206190715,1151.5266631843867,1472.056859006783,1323.370727039518,1311.1968826755804,32333.499272956396
1156497,2101.7694383733315,1723.9899278928692,834.5614412743621,1165.269081281206,1229.8063185878682,498.1408671209237,170.6108837643779,3224.6919267534263,1609.6991100894218,1177.0824778954861,1853.6062940231493,1092.4276785220422,957.9169660157186,3239.2521138501847,1806.8142709647816,1215.9129848453028,1745.756085141979,2025.3264118294794,215.40670838034669,2622.3412712973495,1432.510447632588,1536.8571271749272,1547.1833970587566,1747.378931602596,2065.625148392611,3119.204181419659,2918.20211603586,3416.498919647639,48293.84252686823
2975441,2063.275492615578,1909.980542520316,2116.2093689457038,1902.781158041463,2025.2555118872554,3880.924000477809,5236.907127178919,1600.829206495451,1787.358209196281,4366.154772658838,1235.7375293487664,3000.71906632004,2314.966001204653,1524.3539359294987,1290.581622117701,2619.739794621243,1396.6048681135833,2005.6630486078338,2670.359353096044,1100.796242615492,2035.6727413726248,837.0382567649158,1743.1447698821041,1597.6035946080879,1709.482881428368,1381.2692113147348,1065.483098180535,1625.1454320486066,58044.03683759245
170,1987.9984431337493,1909.980542520316,1238.595154907188,2205.1611095131684,3307.3940142448205,1408.010410127509,786.5040740911037,2199.700564321087,1205.9284303011052,1464.5095945908954,2286.1144292952176,1673.2120139388242,2060.9728662762427,2095.986661903061,1749.4550877595502,3769.3302530204382,1289.3136087142325,2103.979864716061,393.2027216466646,2517.154074780758,2563.4397483951575,2085.734672594544,2447.238539677621,2371.4428357463808,1875.6826060116814,2490.1754795533247,2483.8650569049414,2142.2371604277087,56112.32001911336
3120669,1955.4924444938688,1509.385372553508,1000.149028828799,2544.416664822886,1957.22367298665,772.626651044698,603.7931276484012,2994.3567891281814,1895.0303904731654,1355.0135501355014,1112.1637764138898,1341.33525084352,1966.6325590171193,3143.979992854591,2093.610186990937,1481.2030906297323,2069.4483592620545,2084.3165014944157,471.8432659759975,1614.5011558360547,2477.273706432295,933.0918272133488,2096.330965086975,1797.3040439340987,771.6415784225272,1595.2686665888486,2429.5729245135763,2308.4452159781345,48375.45075960377
5809,1906.733446534048,9235.149364770516,4613.270189266613,1983.9074864850913,2218.8845918351326,1494.422601362771,479.1624820616571,1865.7146147644823,963.6660224281153,1286.5785223508801,10483.173373975369,4355.8825156258645,4557.362535286903,4835.060140526378,3527.5897671217162,2111.267091867753,2662.278029841518,2221.960044045934,991.5546893698498,1893.369537298646,4782.215328938865,1317.3061090070805,1779.6026997097038,2371.4428357463808,1044.6839830951137,3274.840148891742,2572.0897720409093,2668.5626696707236,83497.73059391975
34397,1882.781658062557,2160.352523749571,1357.8182179463827,1563.5256027317448,1732.195282776955,1021.69708460516,457.38236924067263,2660.3708395715767,1695.8368551109293,1122.3344556677891,1297.5244058162045,1700.8684108634327,1857.778358333515,3453.6143860902703,2122.289778593553,674.2790188687587,1472.9816968385448,1769.7026899480886,666.7350497486922,1629.178439070928,2089.526517599414,1619.18875898787,1768.209596638579,1822.2666000998502,1436.4404767557812,1374.7843793367313,1343.7302766862797,1431.2360339064435,45184.62976364627
2771471,1872.5166058604896,1845.5991759185074,1791.6576973390074,2352.6635248652196,2590.443096599978,1372.4289196188715,510.62264502530127,1900.264885408269,925.9807589812059,1122.3344556677891,2018.3712979363181,1368.9916477681288,1625.5560635418256,1786.3522686673812,1634.736721349088,784.8165629456045,1100.1900328238512,2162.969954380997,331.6579478237084,2668.8193348744485,1960.2774546551202,1660.354574894341,2162.4109628994993,1747.378931602596,1305.8549788688922,1958.4192573570417,1968.0897991869754,1791.3534875990322,46321.11304445949
2896860,1870.8057638268115,1917.1340276982946,1645.940620291103,1947.0318826470784,2313.082522620586,1481.714926181115,998.2551709617856,1566.278935851664,1598.9318919617333,1478.1966001478197,2059.5625489146105,2171.02715858178,2460.104935449459,1810.1702989162795,1663.4163129517037,1492.256845037417,2447.695511042816,1985.9996853861883,612.0285841282866,2120.867427439181,2972.728447718754,3046.2703770788735,2082.659241401625,2096.8547179231155,2231.824872975925,2593.9327912013796,2103.820130165387,2308.4452159781345,55077.03744447892
403,1863.9623956920998,1774.0643241387204,1536.6528125051746,2957.4234278086305,2883.5033257102787,2810.937750182355,2715.2540650160568,1266.843256938846,1663.5352007278639,3052.202239194109,1791.8194175557112,2323.1373416671277,2365.764628190335,1405.2637846850066,1864.1734541700125,1768.6007052295313,1993.071530537093,1789.3660531697342,1162.5123944336171,1467.7283234873223,1669.4670630304597,1687.798452165322,3224.2481691283365,1697.4538192710934,1175.269480982003,1692.5411462589004,1411.5954421754857,1320.430663539493,54334.620667590716
194924,1827.1792919680245,2417.877990156804,2245.3676872381648,1829.0299503654371,2119.453442672709,2345.8368385337376,2664.433801767093,2579.753541402741,1943.4828720477633,3476.499411458761,3151.1306998393543,3069.8600586315615,2525.4174558596214,2810.527569370013,2409.0856946197086,1757.5469508218466,1647.5573053527426,4876.514078968066,2393.4078708927414,2162.4530632713218,2380.3369092240746,3553.982106592019,2634.0854300440683,2646.0309535696456,1638.2544280355191,1796.2984579069557,1981.6628322848164,1957.5615431494582,68840.62823604477
34064,1810.070871631245,1344.8552134599977,1066.3840638505737,1194.7695643516163,1585.6651682218048,1003.9063393508412,376.31194929589736,1312.9102844638949,834.4594048958542,520.1062111631217,1874.2019195122955,1203.0532662204769,1364.3059819011748,3167.7980231034894,4846.850980842033,4255.69544695856,1216.5737718333166,1238.7918829636621,188.05347557014395,1856.676329211463,1841.7991469561846,3663.757615675943,1487.9392610889072,2521.218172740889,1911.296832708106,1900.0557695550108,1689.8426206812305,1652.8467746403442,48930.196342848074
128827,1789.54076722711,2403.571019800847,1821.4634630988062,1253.7705304924368,1491.467237436351,724.3374853544044,349.6918114035831,1451.1113670390419,979.816849619648,1081.2734389970162,1935.988795979734,1825.3221970241716,1429.6185023113376,2143.6227224008576,5334.404038086497,1105.3754407684569,1887.5987670597647,2084.3165014944157,598.3519677231853,2189.3614158685896,2121.8387833354877,3059.992315714364,1276.0275439659847,1173.2401397903145,3074.694904791301,2068.6614009831005,1391.235892528724,1560.5089660012188,49606.20426629675
2810280,1759.6010316377462,1044.408835984892,811.3791790167409,1106.2681151403854,1198.4070083260503,584.553058356186,245.63127236999088,575.8378440631119,366.085416341407,684.3502778462129,1421.0981587510812,815.8637092759556,1487.6740760092598,476.3606049779683,1290.581622117701,1050.106668730034,1402.060355879652,1199.4651565203712,666.7350497486922,7805.868467080077,2304.94162250657,919.3698885778583,2955.3709366497897,1397.903145282077,664.7988983332542,2373.448503949263,1771.2808192682778,2049.8993517885833,40429.349074529186
2528436,1754.4685055367124,2596.7151196062723,1450.5472669768674,1032.5169074643597,1282.1385023575647,719.2544152817418,336.3817424574259,1508.695151445353,1022.8857221304017,1026.5254167693192,2306.710054784364,1714.6966093257372,1886.8061451824758,1905.4424199118732,1663.4163129517037,1171.6979672145644,1696.6566952473609,1592.7324209532796,523.1305774951277,1998.5567338152375,2391.1076644694326,1289.8622317360996,1506.1682260027071,1647.5287069395906,1080.298209791538,2256.7215283452006,1893.4381171488487,1800.5872684629448,43055.68663980411
681950,1751.0468214693567,2518.0267826485065,1328.0124521865841,1401.2729458444883,1271.6720656036255,803.1250714806729,372.68193049239994,1531.7286652078774,1222.079257492638,944.4033834277737,2533.261935164971,1935.9477847226062,1806.9797313478327,2191.258782898654,2122.289778593553,994.8378966916113,1165.6558860166756,2221.960044045934,765.8905186856772,1837.106618231632,2757.313342811598,1811.2958998847357,1875.3047655071525,1397.903145282077,1009.0697563986894,2191.873208565166,1900.2246336977691,1615.9116511846942,45278.13475558496
39782,1730.5167170652214,1595.2271946892527,1116.0603401169049,1733.1533803866039,2197.951718327254,897.1618678249289,400.5120746525467,1370.494068870206,963.6660224281153,1040.2124223262433,1668.2456646208345,1687.0402124011284,1799.7227846355925,1571.9899964272954,2351.7265114144775,1436.988072998994,1396.6048681135833,1396.0987887368256,235.92163298799875,2152.668207781406,1497.1349791047348,1550.5790658104177,1528.9544321449566,2271.5926110833752,1317.7263877677003,2068.6614009831005,1594.831388996342,1643.6129937764317,42215.055806472476
1890438,1717.685401812637,1144.5576284765937,1122.6838436190824,1010.391545161552,1046.6436753939306,9119.0277103565,1171.2860672618283,702.5221697569965,8452.266230235424,1122.3344556677891,1029.7812744573052,1576.4146247026938,1429.6185023113376,1024.1753007026318,1835.493862567397,895.3541070224502,1882.1432792936962,1887.6828692779613,697.5074366601702,927.1150576694921,721.6406014389729,946.8137658488391,749.666182080016,1098.3524712930605,676.6703072320622,1575.8141706548383,1364.0898263330414,2354.6141202976974,49282.34648758599
2005525,1692.878192324307,2138.892068215635,1629.3818615356593,1084.1427528375775,1203.64022670302,853.9557722072977,441.6522877588506,2119.083266152252,1227.4628665564821,971.7773945416222,2141.945050871195,1797.6658000995628,2402.0493617515367,1762.5342384184828,1433.979580130779,806.9240717609736,871.0595466489666,2811.8609406952964,222.2450165828974,1479.9593928497168,2294.1708672612126,960.5357044843296,1066.3944474572872,1347.9780329505743,783.5129873213352,1303.4512275786935,1757.7077861704365,1431.2360339064435,40038.07677577241
1706371,1672.3480879201722,1445.0040059516996,1400.8709907105365,1194.7695643516163,1245.5059737187773,968.3248488422037,1116.8357852093675,3777.4962570540133,1749.6729457493714,1806.6847335140017,1833.0106685340036,1700.8684108634327,1269.965674642051,2000.7145409074672,1061.1448892967765,1149.5904583991953,1658.4682808848802,1730.3759635047977,280.3706363045783,1570.469306131435,1852.5699022015424,1674.0765135298316,1228.1765110672602,1472.790813779331,1305.8549788688922,2049.2069050490904,1533.7527400560566,1745.1845832794695,43494.104970321845
85021,1661.2276147012656,822.6507954675518,702.0913712308126,678.5111106194364,570.4208030896922,1258.0598429839654,2148.9711316704625,230.33513762524473,742.9380508105023,1751.9367112863047,679.6556411418215,1382.819846230433,1037.7433798503616,571.632725973562,0.0,961.6766334685576,401.8875987670598,1592.7324209532796,994.9738434711253,322.90023116721096,463.1424755503856,274.4387727098084,710.9296316381915,499.2511233150275,379.88508476185956,382.60508670220355,447.9100922287599,378.58501542041404,22049.912172835302
89373,1660.3721936844265,1495.0784021975505,1308.1419416800518,944.0154582531289,1135.6083878024144,808.2081415533354,701.8036353428311,1692.9632615455487,1222.079257492638,1313.9525334647285,1606.4587881533962,1451.960838541955,1516.701862858221,2119.804692151959,630.9510152575427,1226.9667392529873,1751.2115729080476,1474.7522416234071,1405.2723356241665,2111.0825719492655,1152.470811253285,1344.7499862780612,1533.5116733734067,1597.6035946080879,1139.6552542855786,1556.359674720828,1940.943732991293,1809.8210493268573,39652.50164817499
5148,1645.8300363981643,2403.571019800847,1182.2953751386794,1283.2710135628472,722.184136021812,493.05779704826125,331.5417173860961,1094.0919037199124,742.9380508105023,396.9231611508034,2450.8794332083867,1756.18120471265,1487.6740760092598,928.9031797070382,1433.979580130779,795.870317353289,1300.22458424637,1809.0294163913798,567.5795808117073,1636.5170806883646,2660.376545603378,960.5357044843296,1351.2220242354088,1198.202695956066,807.2558051189516,1517.4506828528074,1750.9212696215159,1431.2360339064435,36139.74342607605
2058185,1608.19151165725,2174.659494105528,1308.1419416800518,951.3905790207315,1004.7779283781732,683.6729247731045,212.96110313851426,1220.776229413797,602.9642151505526,492.7322000492732,2224.3275528277795,1507.2736323911722,1828.7505714845536,1309.991663689413,688.3101984627739,1160.64421280688,1160.200398250607,2025.3264118294794,707.7648989639963,1516.6526009369,2014.1312308819092,1234.974477194138,1228.1765110672602,1422.8657014478283,1472.0547034522058,1433.1478671387624,1303.011177392756,1301.9631018116677,35799.83503939706
119045,1586.8059862362757,2568.1011788943574,2911.0297892070007,2168.285505675155,2030.4887302642253,7426.3653761598935,5083.236331164196,1220.776229413797,2250.348588686884,5228.436122745066,1853.6062940231493,2627.357707837823,1872.2922517579952,2072.1686316541623,1462.6591717333945,2885.029900405673,2438.603031432702,1612.3957841749252,2379.7312544876395,658.0315316968163,1755.6331049933221,1399.637740820023,1276.0275439659847,1347.9780329505743,1661.9972458331354,1245.0877397766624,1126.5617471208204,1717.483240687732,63866.155793799364
3079761,1586.8059862362757,772.5763992217009,529.8802801741981,567.8842991053979,758.8166646605996,1474.090321072121,474.3224569903272,506.7373027755384,1965.0173083031402,602.2282445046673,865.0162705441364,1120.0840754466508,667.6390975261069,547.8146957246635,1462.6591717333945,309.505123415168,260.044916849274,963.5047978606261,403.46018395049066,853.7286414951259,732.4113566843307,713.540809045502,647.1282544398923,923.6145781328007,534.213400446365,817.0888292284347,950.1123168488846,1006.4821141664665,23016.407896582277
1655514,1578.2517760678863,2410.7245049788257,1675.7463860509017,1829.0299503654371,1967.6901097405892,1067.4447152591222,546.9228330602753,4814.004376367615,1862.7287360901,1724.5627001724563,2327.30568027351,2046.5733724210409,2931.806471745078,3596.5225675836605,3871.744866353103,7980.810682348259,1542.0845418754147,3342.7717476797234,311.14302321605635,1895.815751171125,2983.4992029641116,4226.35709973105,1517.561329073832,2920.619071392911,1946.91105940453,1686.056314280897,1696.6291372301512,1883.6912962381577,68185.00930313583
85026,1550.8783035290394,736.8089733318072,629.2328327068602,921.8900959503212,868.7142505769623,1402.9273400548464,2065.480699190022,656.4551422319474,710.636396427437,1779.3107224001533,679.6556411418215,1327.5070523812158,907.1183390300365,976.5392402048351,516.2326488470803,519.5264571611748,265.50040461534263,648.8909863142992,1586.48750299176,628.6769652270698,678.5575804575417,507.71172951314566,961.5778992029385,374.4383424862706,273.04240467258654,551.2107181302932,610.7864894028544,480.15660492345194,23815.951763103116
49,1516.6614628554807,1108.7902025867002,1152.489609378881,2647.6683555693226,2402.0472350290706,2739.7747691650807,5901.200568218944,2556.720027640217,2794.09310413515,4448.276806000383,1668.2456646208345,2419.934730903258,2271.4243209312117,2215.0768131475525,2064.9305953883213,1757.5469508218466,1414.7898273338121,1415.7621519584711,1477.0745717509487,1438.373757017576,1723.3208392572487,3156.0458861627967,1927.713039634327,3919.1213180229656,2647.3241844342087,1783.3287939509487,1784.8538523661189,1578.976527729044,63931.56596601073
1643950,1507.2518316702522,779.7298843996796,546.4390389296418,545.7589368025901,654.1522971212066,635.3837590828108,240.791247298661,2280.317862489923,1114.4070762157535,862.2813500862281,494.29501173950655,636.0971292659992,820.0349784831529,2048.3506014052637,1261.9020305150855,431.0964218996982,649.2030441621735,707.8810759792356,126.50870174718773,672.7088149316894,721.6406014389729,795.8724408584444,742.8303202373411,773.8392411382926,403.6279025594758,577.150046042307,651.505588696378,554.0268518347523,22235.084087031704
2932623,1504.6855686197355,629.5066956621266,586.1800599427066,531.0086952673851,481.456090681208,182.99052261584953,107.6905578370896,656.4551422319474,452.2231613629145,232.67909446771236,762.0381430984058,525.4715415675646,522.500163281301,428.72454448017146,372.8346908340025,541.6339659765439,674.6619870704941,648.8909863142992,51.287311519130164,613.9996819921967,376.97643358752316,754.7066249519733,612.9489452265177,848.7269096355467,368.01367586305145,570.6652140643035,447.9100922287599,360.1174536925889,14846.983954073048
2691357,1473.8904120135328,1545.1527984434017,1082.9428226060174,2293.662558724399,1590.8983865987743,2676.236393256799,6374.313018941438,1900.264885408269,2885.614458220502,4379.841778215761,1688.8412901099807,3968.692958681343,2075.4867597007233,1905.4424199118732,1433.979580130779,1635.9556523373165,1325.6835271546904,1887.6828692779613,5074.0246862926115,1709.9034968627307,2154.151049071561,1001.7015203908007,1651.9999453131052,1248.1278082875688,1092.1696186903462,1588.7838346108451,1540.539256604977,1495.872499953831,60681.856285811926
28983,1410.5892567674496,1123.0971729426576,675.5973572221026,1688.9026557809884,1637.9973519915013,706.5467401000857,268.6213914588078,1117.125417482437,619.1150423420853,629.6022556185158,2224.3275528277795,871.1765031251728,1734.4102642254297,976.5392402048351,946.426522886314,1027.999159914665,1207.4812922232022,1317.445335850244,304.3047150135057,1379.664624078083,1378.656671405799,1331.028047642571,1613.2633948712805,1547.678482276585,712.2845339284866,1420.1782031827556,1398.0224090776444,1745.1845832794695,33013.26617772045
1240483,1393.4808364306703,1123.0971729426576,791.5086685102085,885.0144921123083,1093.7426407866574,1453.7580407814712,730.8437857708103,898.3070367384545,473.75759761829136,725.4112945169855,1173.950652881328,954.1456938989988,1066.771166699323,905.0851494581398,946.426522886314,1127.4829495838262,1862.1398241514444,1179.801793298726,13625.329093582248,4706.515490649347,1120.1585455172117,1825.0178385202262,838.53238603479,1447.8282576135798,1270.2407521724679,2418.8423277952866,2422.7864079646556,1634.3792129125193,50094.35563182895
1890450,1387.4928893127976,1287.6273320361681,612.6740739514166,2286.2874379567966,1575.1987314678654,2361.086048751725,4729.914500957115,644.9383853506853,2196.5124980484416,1532.9446223755167,1070.9725254355974,2378.4501355163447,979.6878061524394,738.3589377158509,3814.385683147872,1425.9343185913096,1194.7518207690418,2713.5441245870693,9330.871542380415,1409.0191905478296,1184.7830769893585,768.4285635874636,979.8068641167382,998.502246630055,617.3132627380218,1420.1782031827556,1316.5842104905973,1394.300910450793,52350.54994323808
549779,1376.372416093891,1552.3062836213803,1089.5663261081947,1017.7666659291546,1261.2056288496863,660.7991094461232,232.32120342383374,4756.420591961304,1588.164673834045,1437.1355834770468,1359.311282283643,1424.3044416173461,1015.9725397136409,2667.6193878766226,2638.5224274406332,397.9351586766445,420.0725579872887,1592.7324209532796,352.1728724313605,902.6529189447033,1130.9293007625695,3581.425983863,2476.860607662545,1672.491263105342,1163.3980720831948,1173.7545880186244,997.6179326913289,941.8456481190789,40881.67788697551
204434,1375.5169950770521,1487.924917019572,880.9259657896044,1408.6480666120908,1439.1350536666546,874.2880524979477,1091.4256535848854,1186.2259587700105,974.4332405558038,1245.5175056801074,1153.355027392182,1451.960838541955,1429.6185023113376,1333.8096939383113,659.6306068601583,685.3327732764434,525.5453214646167,688.21771275759,1001.8121516736759,1159.5053755549848,1475.5934686140192,2168.0663044074868,1312.4854737935843,1372.9405891163256,2291.1819174699654,1348.8450514247177,1282.6516277459941,1338.898225267318,34643.49207086439
143786,1359.2639957571118,758.2694288657434,599.4270669470617,715.3867144574492,947.2125262315071,358.3564401227053,130.68067692590648,1612.3459633767131,995.9676768111806,848.5943445293038,1935.988795979734,677.5817246529123,1168.368420670687,1738.7162081695844,889.067339681083,983.7841422839267,1011.0837326447295,1474.7522416234071,129.92785584846308,1409.0191905478296,797.0358881564774,727.2627476809923,797.5172149787405,574.1387918122816,664.7988983332542,1990.8434172470593,1744.1347530725955,2123.7695986998838,29163.295796108323
3120697,1350.709785588722,1144.5576284765937,539.8155354274643,885.0144921123083,1946.7572362327107,848.8727021346352,221.43114701334153,368.5362202003916,296.09849851143207,437.98417782157617,720.8468921201137,774.3791138890426,645.868257389386,547.8146957246635,831.7081564758519,475.31143953043653,591.0111746574408,471.92071731949034,536.8071939002291,2040.1423696473782,1497.1349791047348,1166.364784016686,694.9792873386167,424.36345481777334,795.3843962201433,823.5736612064381,841.528052066155,821.8064968882159,22740.72254583197
2066474,1333.6013652519428,543.664873526382,553.0625424318193,1113.643235907988,1235.0395369648381,650.6329693007983,452.5423441693428,564.3210871818496,500.67564293751246,725.4112945169855,453.10376076121435,497.8151446429559,457.1876428711384,595.4507562224604,774.3489732706207,364.7738954535908,343.6957292623271,629.2276230926537,324.81963962115776,728.9717339987035,484.6839860411012,1509.4132499039465,1175.7682369400861,3070.3944083874185,771.6415784225272,603.0893739543209,746.5168203812665,849.5078394799534,22053.005284896906
1706373,1295.1074194941896,1509.385372553508,1337.9477074398503,2330.538162562412,2375.8811431442223,1654.5393086516394,2478.0928365208933,4744.903835080042,3456.2770189879893,4010.2926281788073,1627.0544136425422,2226.339952430997,1545.7296497071823,4072.883172561629,2237.008145004015,1414.880564183625,1998.5270183031614,1651.7225106182161,468.4241118747222,1411.4654044203085,1130.9293007625695,1866.1836544266976,3964.7998687514523,1572.6410384423364,1472.0547034522058,2075.146232961104,1886.651600599928,1772.8859258712073,59588.29270062744
3056371,1292.5411564436727,0.0,52.988028017419815,191.7531399576668,109.8975859163627,66.07991094461234,143.9907458720636,0.0,129.20661753226128,0.0,0.0,0.0,87.08336054688351,0.0,0.0,143.6988072998994,29.09593475236632,0.0,44.44900331657948,112.52583813402805,0.0,0.0,180.01102852377286,0.0,154.32831568450544,220.4842872521173,298.6067281525066,0.0,3256.740488346718
3141702,1291.6857354268336,486.4369921025524,470.26874865460087,472.00772912656447,570.4208030896922,648.0914342644671,358.1618552784103,1082.5751468386502,829.0757958320098,739.0983000739099,679.6556411418215,318.0485646329996,478.9584830078593,1452.8998451828033,1261.9020305150855,596.9027380149668,614.6516216437385,511.24744376278124,112.83208534208636,3104.2454041756873,409.2886993235966,301.8826499807893,786.1241119076155,873.689465801298,534.213400446365,3910.3536827360804,1296.2246608438354,2954.8098764520123,27145.75294559911
2146,1282.276104241605,1087.329747052764,731.8971369906111,700.6364729222441,816.3820668072658,556.5961729565423,204.491059263687,932.8573073822412,511.4428610652009,437.98417782157617,741.4425176092598,691.4099231152165,805.5210850586725,1095.629391449327,946.426522886314,751.6552997225508,809.2306853001882,1238.7918829636621,99.155468936985,934.4536992869287,1357.1151609150834,727.2627476809923,1346.664783006959,1522.7159261108336,724.1559428272948,1290.4815636226865,1085.8426478272966,1209.6252931725423,24639.473647996532
1471398,1280.5652622079272,1881.3666018084011,1496.9117914921098,1644.651931175373,1444.368272043624,808.2081415533354,492.4725510078142,1854.1978578832202,1318.9842206418339,1751.9367112863047,1709.436915599127,1991.2605785718235,1995.6603458660804,2286.530903894248,2122.289778593553,1171.6979672145644,1865.77681599549,1848.3561428346704,307.723869114781,1883.5846818087305,1852.5699022015424,1317.3061090070805,2652.3143949578684,1672.491263105342,949.7127119046488,1510.9658508748037,1398.0224090776444,1735.950802415557,44245.3147841375
27994,1270.3002100058598,1960.054938766167,1215.412892649567,1357.0222212388728,1622.2976968605922,808.2081415533354,286.77148547629474,1117.125417482437,732.170832682814,574.8542333908188,1833.0106685340036,1244.53786160739,3512.3622087243016,1691.0801476717875,1089.824480899392,674.2790188687587,800.1382056900737,1258.4552461853075,317.981331418607,1431.0351154001396,1583.3010210675973,480.2678522421648,998.035829030538,998.502246630055,356.1422669642433,1290.4815636226865,1045.1235485337731,1006.4821141664665,32555.25879736404
2815910,1263.4568418711478,2045.8967609019114,1390.9357354572703,1681.5275350133857,1889.1918340860445,3311.62015233961,1430.2274085779763,2142.116779914776,4769.8776305659785,2929.019189181791,2203.7319273386333,2240.1681508933016,1661.840797103027,2572.347266881029,4129.861190776643,1326.4505289221484,1356.5979578290794,3087.1480257983326,1059.9377713953568,1470.1745373598012,2520.3567274137263,2524.836708930238,1777.3240790954787,1772.3414877683474,1982.5252861009542,1459.0871950507762,1601.6179055452628,1892.9250771020702,59493.14248921411
433,1242.9267374670128,2432.184960512762,2271.8617012468744,1593.0260858021552,1585.6651682218048,3819.927159605859,2411.5424917901073,1024.991362432339,1399.7383565994971,1943.5547890832445,2121.349425382049,2212.511753968693,1676.3546905275075,1500.5359056806003,917.7469312836985,1503.3105994451016,1291.1321046362552,1927.0095957212523,1227.4763223578486,1719.6883523526462,1561.7595105768817,3306.9872111531918,1845.682697522228,2745.881178232651,1935.039650505722,2204.842872521173,1676.2695875833892,2179.172283883359,53278.16948609591
